base_cluster,other_cluster,group,outlier_id,options
"[3, 7]","[9, 11]","['37907', '19992', '30859', '4286', '52758']",52758,"['19992', '37907', '30859', '4286', '52758']"
"[9, 11]","[5, 4]","['61914', '30907', '335', '15606', '62609']",62609,"['61914', '62609', '30907', '15606', '335']"
"[15, 13]","[7, 22]","['24364', '53137', '68970', '34763', '31113']",31113,"['34763', '53137', '68970', '24364', '31113']"
"[3, 26]","[0, 0]","['1064', '49864', '11033', '9147', '78009']",78009,"['49864', '78009', '1064', '11033', '9147']"
"[3, 17]","[7, 20]","['12043', '33084', '64047', '54792', '2277']",2277,"['2277', '54792', '33084', '64047', '12043']"
"[15, 28]","[19, 8]","['3258', '67905', '23274', '38548', '6777']",6777,"['38548', '23274', '6777', '67905', '3258']"
"[7, 22]","[3, 7]","['40679', '23132', '79411', '31113', '37907']",37907,"['40679', '37907', '23132', '79411', '31113']"
"[9, 11]","[0, 6]","['15606', '41897', '335', '30907', '43375']",43375,"['30907', '43375', '335', '41897', '15606']"
"[7, 22]","[19, 28]","['40679', '31113', '23132', '79411', '43363']",43363,"['79411', '43363', '31113', '23132', '40679']"
"[7, 1]","[9, 3]","['3536', '12421', '16951', '17550', '9662']",9662,"['16951', '3536', '12421', '17550', '9662']"
"[3, 21]","[7, 1]","['14038', '42206', '53064', '47060', '8109']",8109,"['8109', '42206', '53064', '47060', '14038']"
"[19, 13]","[15, 28]","['43396', '43324', '42612', '26354', '38548']",38548,"['38548', '43324', '26354', '43396', '42612']"
"[19, 13]","[5, 29]","['43324', '35479', '43396', '37914', '55950']",55950,"['43396', '35479', '55950', '43324', '37914']"
"[7, 1]","[19, 8]","['3536', '10825', '12421', '53652', '71082']",71082,"['71082', '10825', '53652', '12421', '3536']"
"[7, 1]","[19, 28]","['10825', '8109', '3536', '12421', '55589']",55589,"['10825', '12421', '3536', '8109', '55589']"
"[19, 13]","[3, 16]","['37914', '26354', '42612', '43324', '177']",177,"['26354', '37914', '42612', '43324', '177']"
"[3, 17]","[19, 28]","['33084', '54792', '53579', '38478', '42272']",42272,"['54792', '42272', '33084', '38478', '53579']"
"[14, 7]","[19, 25]","['25607', '77045', '51393', '67483', '26994']",26994,"['51393', '67483', '77045', '26994', '25607']"
"[18, 25]","[3, 5]","['4132', '25711', '62071', '3282', '74226']",74226,"['3282', '25711', '62071', '4132', '74226']"
"[14, 9]","[7, 20]","['26506', '39708', '6508', '40550', '2425']",2425,"['39708', '6508', '40550', '26506', '2425']"
"[0, 7]","[3, 28]","['72266', '15613', '65801', '66807', '55090']",55090,"['72266', '55090', '65801', '66807', '15613']"
"[17, 5]","[15, 28]","['72055', '50221', '7913', '33045', '38548']",38548,"['72055', '50221', '33045', '7913', '38548']"
"[15, 28]","[0, 7]","['23274', '3258', '67905', '38548', '65801']",65801,"['67905', '23274', '38548', '65801', '3258']"
"[5, 4]","[3, 26]","['70560', '51114', '62609', '2004', '19246']",19246,"['62609', '19246', '51114', '2004', '70560']"
"[19, 8]","[15, 13]","['36396', '6777', '71082', '19346', '20590']",20590,"['71082', '19346', '6777', '36396', '20590']"
"[0, 14]","[17, 18]","['42604', '39894', '75707', '1261', '51240']",51240,"['39894', '51240', '1261', '42604', '75707']"
"[17, 21]","[14, 8]","['62454', '9795', '62549', '69704', '39691']",39691,"['69704', '62549', '39691', '9795', '62454']"
"[3, 21]","[19, 10]","['14038', '57272', '47060', '42206', '25168']",25168,"['14038', '47060', '25168', '42206', '57272']"
"[0, 6]","[19, 14]","['49395', '25447', '75880', '43375', '72517']",72517,"['49395', '72517', '25447', '75880', '43375']"
"[0, 6]","[5, 22]","['49395', '75880', '25447', '43036', '77349']",77349,"['77349', '25447', '49395', '43036', '75880']"
"[3, 16]","[19, 13]","['59100', '177', '11746', '56017', '37914']",37914,"['177', '59100', '11746', '37914', '56017']"
"[9, 11]","[19, 8]","['15606', '4186', '41897', '30907', '6777']",6777,"['15606', '6777', '4186', '41897', '30907']"
"[9, 11]","[0, 2]","['15606', '61914', '41897', '78534', '51831']",51831,"['51831', '78534', '15606', '61914', '41897']"
"[19, 28]","[18, 23]","['55589', '40111', '42272', '43363', '59794']",59794,"['40111', '59794', '42272', '43363', '55589']"
"[19, 14]","[7, 20]","['72517', '26372', '64729', '26703', '2277']",2277,"['26372', '64729', '72517', '2277', '26703']"
"[18, 23]","[19, 8]","['64247', '25667', '72365', '72978', '6777']",6777,"['25667', '6777', '72978', '64247', '72365']"
"[9, 26]","[5, 29]","['7474', '23716', '6759', '50181', '21765']",21765,"['23716', '6759', '21765', '7474', '50181']"
"[3, 12]","[17, 21]","['1181', '20968', '27821', '37955', '62454']",62454,"['20968', '37955', '1181', '27821', '62454']"
"[7, 22]","[5, 29]","['79411', '23132', '31113', '40679', '57316']",57316,"['40679', '23132', '79411', '57316', '31113']"
"[19, 14]","[14, 8]","['26372', '26703', '64729', '72517', '28694']",28694,"['72517', '26703', '64729', '28694', '26372']"
"[3, 4]","[19, 10]","['20671', '9383', '35787', '11039', '73023']",73023,"['73023', '9383', '11039', '20671', '35787']"
"[3, 17]","[5, 22]","['64047', '53579', '33084', '12043', '7217']",7217,"['64047', '33084', '7217', '12043', '53579']"
"[0, 24]","[7, 20]","['74418', '48780', '31926', '37989', '54372']",54372,"['54372', '37989', '48780', '31926', '74418']"
"[3, 26]","[14, 8]","['32729', '68096', '11033', '50906', '28732']",28732,"['32729', '50906', '11033', '28732', '68096']"
"[5, 29]","[3, 4]","['57316', '52548', '21765', '55950', '9383']",9383,"['52548', '9383', '57316', '21765', '55950']"
"[3, 21]","[7, 20]","['42206', '57272', '14038', '47060', '55305']",55305,"['57272', '42206', '14038', '55305', '47060']"
"[19, 25]","[4, 27]","['47247', '74532', '59747', '26994', '70239']",70239,"['47247', '59747', '74532', '70239', '26994']"
"[18, 25]","[3, 28]","['3282', '62071', '25711', '4132', '73823']",73823,"['3282', '73823', '4132', '62071', '25711']"
"[3, 26]","[5, 22]","['32729', '9147', '49864', '68096', '7217']",7217,"['9147', '49864', '7217', '68096', '32729']"
"[5, 4]","[3, 17]","['62609', '27706', '53032', '35725', '64047']",64047,"['64047', '35725', '27706', '62609', '53032']"
"[5, 22]","[9, 3]","['40863', '57572', '48795', '77349', '74662']",74662,"['77349', '40863', '57572', '48795', '74662']"
"[3, 3]","[17, 21]","['30004', '22002', '72700', '994', '62549']",62549,"['62549', '30004', '22002', '994', '72700']"
"[7, 22]","[19, 28]","['79411', '23132', '31113', '40679', '52721']",52721,"['40679', '23132', '79411', '31113', '52721']"
"[9, 26]","[3, 28]","['50181', '6759', '23716', '27788', '42226']",42226,"['27788', '23716', '50181', '42226', '6759']"
"[5, 22]","[0, 6]","['40863', '77349', '7217', '57572', '43036']",43036,"['57572', '40863', '77349', '7217', '43036']"
"[3, 17]","[0, 6]","['53579', '54792', '64047', '12043', '75880']",75880,"['53579', '12043', '75880', '64047', '54792']"
"[7, 22]","[3, 28]","['31113', '79411', '40679', '23132', '55090']",55090,"['31113', '23132', '55090', '79411', '40679']"
"[18, 23]","[3, 17]","['32105', '67584', '5909', '14167', '33084']",33084,"['14167', '67584', '32105', '33084', '5909']"
"[3, 16]","[18, 23]","['11746', '63317', '177', '56017', '25667']",25667,"['177', '11746', '63317', '56017', '25667']"
"[3, 26]","[7, 22]","['40031', '11033', '32729', '49864', '23132']",23132,"['11033', '49864', '40031', '32729', '23132']"
"[0, 14]","[17, 18]","['75707', '80522', '17291', '37963', '46660']",46660,"['37963', '46660', '17291', '75707', '80522']"
"[7, 20]","[15, 21]","['54372', '2425', '55305', '2277', '7489']",7489,"['54372', '55305', '2277', '2425', '7489']"
"[19, 18]","[14, 8]","['74633', '36535', '30721', '41277', '39691']",39691,"['41277', '30721', '39691', '36535', '74633']"
"[3, 28]","[19, 10]","['55090', '8257', '73823', '12683', '25168']",25168,"['12683', '25168', '73823', '8257', '55090']"
"[3, 17]","[7, 20]","['53579', '33084', '54792', '38478', '54372']",54372,"['54372', '54792', '38478', '53579', '33084']"
"[0, 24]","[3, 26]","['74418', '48780', '31926', '37989', '50906']",50906,"['31926', '74418', '48780', '37989', '50906']"
"[5, 4]","[19, 18]","['2004', '62609', '70560', '51114', '58616']",58616,"['51114', '2004', '70560', '58616', '62609']"
"[0, 6]","[3, 17]","['59474', '43036', '49395', '25447', '12043']",12043,"['49395', '59474', '43036', '25447', '12043']"
"[19, 25]","[5, 19]","['74532', '33749', '26994', '59747', '54232']",54232,"['33749', '59747', '54232', '26994', '74532']"
"[18, 25]","[17, 18]","['3282', '73827', '25711', '62071', '66935']",66935,"['73827', '62071', '25711', '3282', '66935']"
"[0, 2]","[15, 17]","['60860', '9836', '44125', '43995', '11908']",11908,"['60860', '11908', '43995', '44125', '9836']"
"[9, 4]","[19, 28]","['50510', '80219', '79413', '64614', '55589']",55589,"['50510', '64614', '55589', '80219', '79413']"
"[7, 3]","[0, 14]","['64781', '75828', '52457', '61767', '17291']",17291,"['61767', '52457', '75828', '64781', '17291']"
"[7, 3]","[0, 6]","['64781', '52457', '61767', '75828', '59474']",59474,"['64781', '52457', '75828', '59474', '61767']"
"[18, 25]","[9, 4]","['73827', '25711', '4132', '62071', '79413']",79413,"['4132', '73827', '62071', '25711', '79413']"
"[14, 7]","[19, 8]","['38835', '67483', '51393', '77045', '71082']",71082,"['38835', '77045', '71082', '67483', '51393']"
"[9, 4]","[0, 2]","['79413', '80219', '50510', '64614', '80744']",80744,"['79413', '64614', '50510', '80744', '80219']"
"[19, 13]","[7, 22]","['42612', '26354', '37914', '35479', '79411']",79411,"['42612', '26354', '35479', '79411', '37914']"
"[19, 13]","[0, 0]","['43396', '35479', '43324', '37914', '78009']",78009,"['43396', '78009', '37914', '43324', '35479']"
"[7, 1]","[3, 16]","['10825', '17550', '53652', '8109', '11746']",11746,"['10825', '53652', '8109', '17550', '11746']"
"[5, 4]","[3, 17]","['53032', '63485', '2004', '51114', '12043']",12043,"['2004', '12043', '51114', '53032', '63485']"
"[14, 7]","[15, 21]","['38835', '51393', '77045', '67483', '3384']",3384,"['67483', '77045', '3384', '38835', '51393']"
"[9, 26]","[19, 13]","['23716', '7474', '6759', '27788', '35479']",35479,"['23716', '7474', '27788', '35479', '6759']"
"[9, 4]","[19, 13]","['80219', '50510', '64614', '79413', '43396']",43396,"['64614', '43396', '80219', '50510', '79413']"
"[9, 26]","[0, 7]","['6759', '27788', '50181', '7474', '65801']",65801,"['50181', '65801', '27788', '6759', '7474']"
"[15, 13]","[5, 4]","['42684', '68970', '24364', '20590', '62609']",62609,"['24364', '20590', '62609', '68970', '42684']"
"[9, 26]","[3, 4]","['50181', '6759', '7474', '27788', '35787']",35787,"['6759', '50181', '35787', '27788', '7474']"
"[3, 4]","[5, 29]","['20671', '35787', '9383', '11039', '51743']",51743,"['11039', '20671', '35787', '9383', '51743']"
"[19, 5]","[0, 2]","['32569', '76431', '72346', '17017', '27625']",27625,"['17017', '27625', '76431', '72346', '32569']"
"[3, 16]","[19, 18]","['56017', '11746', '63317', '59100', '55086']",55086,"['56017', '11746', '55086', '59100', '63317']"
"[14, 7]","[3, 21]","['51393', '25607', '38835', '77045', '53064']",53064,"['25607', '38835', '77045', '53064', '51393']"
"[17, 18]","[3, 26]","['31693', '46660', '21408', '66935', '72586']",72586,"['66935', '31693', '72586', '21408', '46660']"
"[0, 14]","[3, 28]","['37963', '17291', '39894', '80522', '8257']",8257,"['80522', '37963', '8257', '17291', '39894']"
"[0, 14]","[5, 22]","['39894', '37963', '80522', '42604', '77349']",77349,"['42604', '80522', '37963', '39894', '77349']"
"[15, 13]","[9, 4]","['20590', '34763', '25079', '53137', '80219']",80219,"['20590', '53137', '80219', '34763', '25079']"
"[0, 24]","[19, 25]","['37989', '31926', '74418', '48780', '74532']",74532,"['48780', '74532', '74418', '31926', '37989']"
"[3, 5]","[0, 2]","['12162', '74226', '64', '63514', '9836']",9836,"['12162', '74226', '64', '63514', '9836']"
"[3, 12]","[7, 3]","['20968', '27821', '37955', '1181', '75828']",75828,"['27821', '75828', '37955', '20968', '1181']"
"[17, 21]","[3, 3]","['62549', '9795', '69704', '78147', '994']",994,"['78147', '69704', '994', '9795', '62549']"
"[3, 16]","[19, 10]","['56017', '11746', '177', '59100', '21540']",21540,"['59100', '11746', '56017', '177', '21540']"
"[17, 18]","[0, 2]","['21543', '66935', '21408', '6955', '51831']",51831,"['21408', '6955', '51831', '21543', '66935']"
"[0, 2]","[9, 3]","['66847', '9836', '67842', '9639', '74662']",74662,"['9836', '9639', '74662', '67842', '66847']"
"[18, 23]","[19, 18]","['67584', '5909', '48306', '26755', '29042']",29042,"['29042', '5909', '26755', '48306', '67584']"
"[18, 25]","[19, 28]","['3282', '25711', '62071', '73827', '55589']",55589,"['73827', '55589', '25711', '62071', '3282']"
"[15, 13]","[17, 21]","['25079', '34763', '20590', '68970', '40487']",40487,"['25079', '40487', '20590', '34763', '68970']"
"[19, 8]","[18, 23]","['6777', '36396', '71082', '19346', '26052']",26052,"['26052', '19346', '36396', '6777', '71082']"
"[19, 14]","[0, 6]","['64729', '72517', '26372', '26703', '49395']",49395,"['26703', '49395', '64729', '72517', '26372']"
"[3, 3]","[19, 25]","['10131', '10017', '72700', '994', '74532']",74532,"['10131', '10017', '74532', '994', '72700']"
"[3, 17]","[14, 7]","['12043', '33084', '38478', '54792', '25607']",25607,"['38478', '25607', '12043', '54792', '33084']"
"[19, 10]","[3, 12]","['25168', '55791', '25618', '73023', '20968']",20968,"['73023', '55791', '20968', '25168', '25618']"
"[9, 26]","[19, 25]","['6759', '23716', '7474', '50181', '33749']",33749,"['23716', '7474', '33749', '50181', '6759']"
"[3, 28]","[17, 5]","['8257', '12683', '73823', '42226', '33045']",33045,"['42226', '12683', '33045', '8257', '73823']"
"[0, 2]","[7, 1]","['63508', '60860', '44802', '48095', '16951']",16951,"['48095', '60860', '16951', '44802', '63508']"
"[0, 0]","[17, 21]","['8176', '14834', '78009', '28082', '62454']",62454,"['14834', '62454', '78009', '8176', '28082']"
"[3, 7]","[17, 18]","['19796', '30859', '37907', '4286', '31693']",31693,"['4286', '31693', '37907', '30859', '19796']"
"[14, 9]","[5, 4]","['40550', '26678', '14102', '6508', '51114']",51114,"['6508', '26678', '51114', '14102', '40550']"
"[19, 13]","[17, 18]","['43324', '35479', '26354', '37914', '70105']",70105,"['43324', '26354', '37914', '70105', '35479']"
"[3, 7]","[0, 6]","['19992', '19796', '30859', '37907', '59474']",59474,"['19796', '59474', '37907', '30859', '19992']"
"[15, 28]","[14, 8]","['38548', '23274', '67905', '10526', '46039']",46039,"['10526', '67905', '38548', '46039', '23274']"
"[18, 25]","[5, 22]","['25711', '4132', '3282', '73827', '48795']",48795,"['48795', '4132', '73827', '25711', '3282']"
"[17, 18]","[0, 24]","['46660', '66935', '21543', '6955', '74418']",74418,"['74418', '46660', '66935', '6955', '21543']"
"[19, 28]","[0, 0]","['43363', '52721', '55589', '23197', '14834']",14834,"['55589', '23197', '43363', '14834', '52721']"
"[3, 17]","[14, 8]","['54792', '33084', '38478', '53579', '46039']",46039,"['46039', '53579', '33084', '54792', '38478']"
"[19, 14]","[7, 1]","['64729', '72517', '26372', '26703', '53652']",53652,"['64729', '72517', '26703', '53652', '26372']"
"[9, 4]","[3, 3]","['80219', '64614', '50510', '79413', '22487']",22487,"['64614', '79413', '80219', '22487', '50510']"
"[18, 25]","[5, 22]","['73827', '3282', '62071', '4132', '40863']",40863,"['40863', '4132', '62071', '3282', '73827']"
"[0, 0]","[17, 21]","['28082', '8176', '14834', '78009', '78147']",78147,"['28082', '8176', '14834', '78147', '78009']"
"[5, 22]","[9, 4]","['57572', '77349', '48795', '40863', '50510']",50510,"['77349', '57572', '40863', '50510', '48795']"
"[19, 5]","[17, 18]","['59952', '63902', '32569', '76431', '31693']",31693,"['59952', '31693', '76431', '32569', '63902']"
"[19, 10]","[0, 24]","['55791', '21540', '73023', '25168', '37989']",37989,"['55791', '73023', '21540', '25168', '37989']"
"[18, 23]","[3, 7]","['12104', '20502', '10433', '61353', '37907']",37907,"['12104', '10433', '61353', '37907', '20502']"
"[9, 26]","[19, 14]","['23716', '6759', '50181', '7474', '26703']",26703,"['23716', '6759', '50181', '26703', '7474']"
"[0, 2]","[15, 13]","['27625', '32703', '60860', '67842', '25079']",25079,"['25079', '32703', '27625', '60860', '67842']"
"[18, 25]","[15, 13]","['62071', '4132', '73827', '25711', '24364']",24364,"['73827', '24364', '4132', '25711', '62071']"
"[3, 26]","[19, 5]","['18887', '19246', '40031', '34449', '72346']",72346,"['40031', '72346', '19246', '34449', '18887']"
"[9, 11]","[7, 20]","['15606', '52758', '30907', '4186', '55305']",55305,"['55305', '52758', '4186', '15606', '30907']"
"[3, 21]","[18, 25]","['42206', '53064', '47060', '57272', '62071']",62071,"['57272', '42206', '62071', '53064', '47060']"
"[7, 22]","[0, 7]","['23132', '40679', '79411', '31113', '65801']",65801,"['31113', '40679', '79411', '23132', '65801']"
"[9, 11]","[0, 0]","['335', '15606', '30907', '61914', '28082']",28082,"['335', '30907', '28082', '15606', '61914']"
"[5, 22]","[19, 10]","['77349', '57572', '48795', '40863', '25168']",25168,"['48795', '77349', '40863', '25168', '57572']"
"[15, 13]","[18, 25]","['34763', '20590', '25079', '68970', '62071']",62071,"['62071', '34763', '20590', '68970', '25079']"
"[3, 21]","[5, 22]","['14038', '57272', '47060', '53064', '48795']",48795,"['48795', '14038', '47060', '57272', '53064']"
"[19, 5]","[3, 12]","['72346', '59952', '32569', '63902', '27821']",27821,"['72346', '63902', '59952', '27821', '32569']"
"[0, 7]","[5, 19]","['65801', '15613', '66807', '10984', '49189']",49189,"['10984', '49189', '66807', '65801', '15613']"
"[7, 1]","[5, 4]","['16951', '10825', '3536', '17550', '62609']",62609,"['10825', '62609', '17550', '16951', '3536']"
"[3, 16]","[9, 11]","['11746', '59100', '177', '56017', '30907']",30907,"['59100', '56017', '177', '11746', '30907']"
"[15, 17]","[18, 23]","['11908', '60915', '47834', '1225', '32105']",32105,"['11908', '1225', '32105', '60915', '47834']"
"[7, 20]","[5, 29]","['55305', '2425', '2277', '54372', '18711']",18711,"['2277', '55305', '54372', '2425', '18711']"
"[7, 1]","[19, 10]","['8109', '53652', '16951', '10825', '25168']",25168,"['16951', '8109', '53652', '10825', '25168']"
"[19, 25]","[7, 22]","['26994', '33749', '74532', '59747', '40679']",40679,"['33749', '40679', '74532', '59747', '26994']"
"[19, 10]","[3, 3]","['25168', '25618', '21540', '73023', '30004']",30004,"['21540', '25168', '73023', '25618', '30004']"
"[19, 13]","[0, 24]","['42612', '43324', '37914', '35479', '37989']",37989,"['42612', '37989', '43324', '35479', '37914']"
"[3, 21]","[4, 27]","['14038', '42206', '57272', '53064', '77515']",77515,"['77515', '57272', '14038', '53064', '42206']"
"[0, 7]","[3, 3]","['66807', '10984', '72266', '65801', '72700']",72700,"['10984', '66807', '65801', '72266', '72700']"
"[3, 21]","[9, 3]","['47060', '53064', '57272', '14038', '1268']",1268,"['1268', '57272', '14038', '53064', '47060']"
"[19, 8]","[0, 14]","['6777', '36396', '71082', '19346', '75707']",75707,"['71082', '36396', '19346', '6777', '75707']"
"[19, 14]","[7, 1]","['26372', '26703', '64729', '72517', '8109']",8109,"['26372', '26703', '8109', '72517', '64729']"
"[19, 28]","[17, 5]","['52721', '42272', '55589', '40111', '33045']",33045,"['42272', '52721', '33045', '55589', '40111']"
"[14, 8]","[3, 3]","['40877', '46039', '28694', '28732', '30004']",30004,"['28732', '28694', '40877', '30004', '46039']"
"[9, 3]","[18, 23]","['14914', '9662', '1268', '74662', '15451']",15451,"['1268', '9662', '74662', '15451', '14914']"
"[0, 6]","[5, 4]","['43036', '25447', '43375', '75880', '53032']",53032,"['43375', '75880', '25447', '53032', '43036']"
"[3, 28]","[19, 25]","['73823', '55090', '8257', '42226', '26994']",26994,"['42226', '26994', '73823', '8257', '55090']"
"[3, 17]","[9, 26]","['64047', '33084', '12043', '54792', '23716']",23716,"['54792', '23716', '64047', '12043', '33084']"
"[3, 21]","[0, 14]","['42206', '53064', '57272', '47060', '17291']",17291,"['53064', '42206', '17291', '57272', '47060']"
"[3, 12]","[17, 5]","['20968', '27821', '37955', '1181', '50221']",50221,"['37955', '50221', '1181', '27821', '20968']"
"[15, 28]","[17, 18]","['10526', '67905', '38548', '23274', '21408']",21408,"['23274', '21408', '10526', '67905', '38548']"
"[3, 5]","[19, 28]","['63514', '64', '74226', '12162', '42272']",42272,"['12162', '63514', '74226', '42272', '64']"
"[3, 28]","[18, 25]","['8257', '73823', '55090', '12683', '73827']",73827,"['73823', '55090', '12683', '8257', '73827']"
"[7, 20]","[19, 14]","['2277', '2425', '55305', '54372', '64729']",64729,"['54372', '55305', '2425', '2277', '64729']"
"[0, 0]","[3, 26]","['28082', '14834', '8176', '78009', '9147']",9147,"['9147', '14834', '78009', '8176', '28082']"
"[3, 7]","[19, 10]","['19796', '19992', '4286', '37907', '25618']",25618,"['37907', '4286', '19796', '19992', '25618']"
"[3, 17]","[9, 26]","['53579', '33084', '54792', '38478', '50181']",50181,"['38478', '54792', '53579', '33084', '50181']"
"[0, 0]","[17, 21]","['8176', '78009', '14834', '28082', '62549']",62549,"['8176', '62549', '28082', '78009', '14834']"
"[0, 14]","[4, 27]","['1261', '75707', '17291', '80522', '5222']",5222,"['1261', '17291', '75707', '80522', '5222']"
"[7, 3]","[19, 5]","['61767', '75828', '52457', '64781', '32569']",32569,"['64781', '32569', '75828', '52457', '61767']"
"[19, 5]","[4, 27]","['76431', '32569', '72346', '55314', '70239']",70239,"['32569', '72346', '76431', '70239', '55314']"
"[15, 28]","[14, 8]","['23274', '10526', '3258', '38548', '28694']",28694,"['3258', '28694', '38548', '23274', '10526']"
"[17, 18]","[5, 29]","['70105', '31693', '21408', '6955', '21765']",21765,"['31693', '21765', '6955', '70105', '21408']"
"[9, 26]","[3, 7]","['7474', '27788', '6759', '50181', '19992']",19992,"['19992', '27788', '50181', '6759', '7474']"
"[7, 22]","[5, 19]","['79411', '31113', '23132', '40679', '51211']",51211,"['79411', '23132', '31113', '40679', '51211']"
"[5, 29]","[4, 27]","['55950', '52548', '51743', '21765', '70239']",70239,"['21765', '55950', '52548', '70239', '51743']"
"[15, 13]","[5, 22]","['53137', '68970', '25079', '42684', '7217']",7217,"['7217', '25079', '68970', '53137', '42684']"
"[3, 26]","[9, 3]","['9147', '72586', '18887', '1064', '9662']",9662,"['9147', '72586', '18887', '9662', '1064']"
"[19, 5]","[3, 4]","['59952', '76431', '63902', '55314', '20671']",20671,"['20671', '63902', '76431', '55314', '59952']"
"[3, 7]","[19, 10]","['19992', '19796', '30859', '4286', '25168']",25168,"['19796', '25168', '19992', '4286', '30859']"
"[19, 25]","[3, 4]","['26994', '59747', '47247', '74532', '20671']",20671,"['47247', '26994', '74532', '59747', '20671']"
"[3, 26]","[5, 22]","['11033', '50906', '9147', '19246', '77349']",77349,"['19246', '11033', '9147', '77349', '50906']"
"[18, 25]","[19, 28]","['73827', '4132', '25711', '62071', '42272']",42272,"['42272', '25711', '4132', '62071', '73827']"
"[9, 3]","[5, 22]","['9662', '1268', '14914', '74662', '57572']",57572,"['14914', '74662', '57572', '9662', '1268']"
"[17, 18]","[3, 16]","['66935', '6955', '51240', '21543', '59100']",59100,"['21543', '59100', '51240', '66935', '6955']"
"[3, 4]","[19, 8]","['35787', '11039', '20671', '9383', '36396']",36396,"['35787', '11039', '20671', '9383', '36396']"
"[0, 24]","[15, 28]","['37989', '74418', '31926', '48780', '67905']",67905,"['31926', '67905', '37989', '48780', '74418']"
"[5, 22]","[0, 0]","['57572', '40863', '7217', '77349', '8176']",8176,"['77349', '57572', '40863', '7217', '8176']"
"[17, 5]","[9, 11]","['72055', '50221', '7913', '33045', '335']",335,"['50221', '335', '33045', '7913', '72055']"
"[15, 13]","[19, 25]","['25079', '42684', '20590', '24364', '59747']",59747,"['25079', '42684', '24364', '59747', '20590']"
"[14, 7]","[17, 18]","['25607', '38835', '51393', '67483', '21408']",21408,"['21408', '67483', '51393', '38835', '25607']"
"[15, 28]","[0, 2]","['3258', '67905', '10526', '23274', '44802']",44802,"['67905', '3258', '44802', '23274', '10526']"
"[0, 2]","[3, 7]","['62759', '9836', '67842', '54867', '30859']",30859,"['9836', '67842', '62759', '54867', '30859']"
"[9, 11]","[0, 6]","['15606', '52758', '78534', '61914', '43375']",43375,"['52758', '61914', '78534', '43375', '15606']"
"[5, 19]","[9, 4]","['63077', '51211', '49189', '53655', '79413']",79413,"['49189', '53655', '63077', '79413', '51211']"
"[5, 29]","[19, 25]","['57316', '21765', '51743', '52548', '59747']",59747,"['57316', '21765', '51743', '59747', '52548']"
"[9, 3]","[7, 1]","['64671', '74662', '9662', '14914', '16951']",16951,"['9662', '16951', '64671', '74662', '14914']"
"[9, 11]","[3, 4]","['335', '4186', '61914', '52758', '9383']",9383,"['335', '61914', '4186', '9383', '52758']"
"[19, 25]","[18, 23]","['33749', '74532', '59747', '26994', '65195']",65195,"['74532', '59747', '65195', '26994', '33749']"
"[9, 4]","[17, 18]","['79413', '64614', '50510', '80219', '31693']",31693,"['64614', '79413', '80219', '50510', '31693']"
"[19, 10]","[15, 21]","['21540', '55791', '73023', '25168', '13497']",13497,"['73023', '55791', '25168', '21540', '13497']"
"[19, 28]","[15, 17]","['23197', '52721', '42272', '40111', '11908']",11908,"['52721', '42272', '40111', '23197', '11908']"
"[9, 4]","[18, 23]","['50510', '64614', '79413', '80219', '20502']",20502,"['80219', '79413', '20502', '64614', '50510']"
"[0, 24]","[19, 10]","['74418', '48780', '37989', '31926', '73023']",73023,"['37989', '31926', '74418', '73023', '48780']"
"[15, 21]","[14, 8]","['3384', '20839', '7489', '13497', '39691']",39691,"['39691', '3384', '20839', '13497', '7489']"
"[4, 27]","[15, 13]","['70239', '5222', '77515', '12888', '20590']",20590,"['77515', '5222', '12888', '20590', '70239']"
"[15, 17]","[0, 2]","['1225', '11908', '60915', '47834', '48095']",48095,"['47834', '48095', '11908', '1225', '60915']"
"[5, 4]","[0, 24]","['27706', '53032', '35725', '63485', '37989']",37989,"['53032', '37989', '35725', '63485', '27706']"
"[19, 18]","[18, 25]","['36535', '58616', '49556', '55086', '3282']",3282,"['58616', '55086', '36535', '49556', '3282']"
"[3, 16]","[7, 22]","['11746', '56017', '59100', '63317', '31113']",31113,"['11746', '31113', '63317', '59100', '56017']"
"[0, 0]","[19, 13]","['14834', '8176', '78009', '28082', '26354']",26354,"['8176', '14834', '28082', '26354', '78009']"
"[17, 18]","[19, 28]","['6955', '51240', '66935', '21543', '52721']",52721,"['52721', '66935', '6955', '21543', '51240']"
"[17, 18]","[14, 9]","['66316', '21543', '21408', '70105', '40550']",40550,"['21408', '70105', '66316', '40550', '21543']"
"[19, 5]","[5, 29]","['32569', '72346', '63902', '17017', '51743']",51743,"['63902', '51743', '32569', '17017', '72346']"
"[19, 14]","[3, 16]","['26372', '64729', '72517', '26703', '56017']",56017,"['26372', '64729', '56017', '72517', '26703']"
"[14, 9]","[3, 4]","['39708', '26506', '40550', '6508', '20671']",20671,"['26506', '6508', '20671', '39708', '40550']"
"[18, 23]","[19, 14]","['25667', '26755', '78682', '65195', '64729']",64729,"['25667', '64729', '26755', '65195', '78682']"
"[0, 2]","[15, 17]","['63508', '43629', '54867', '67465', '47834']",47834,"['67465', '47834', '63508', '54867', '43629']"
"[14, 7]","[5, 29]","['51393', '38835', '67483', '25607', '51743']",51743,"['25607', '67483', '38835', '51393', '51743']"
"[14, 8]","[7, 3]","['28694', '40877', '46039', '28732', '75828']",75828,"['75828', '28732', '28694', '46039', '40877']"
