base_cluster,other_cluster,group,outlier_id,options
"[9, 3]","[0, 0]","['74662', '9662', '1268', '14914', '8176']",8176,"['8176', '14914', '9662', '1268', '74662']"
"[3, 7]","[5, 22]","['30859', '37907', '19796', '4286', '77349']",77349,"['4286', '30859', '77349', '37907', '19796']"
"[3, 7]","[19, 14]","['30859', '19992', '73164', '4286', '72517']",72517,"['19992', '4286', '73164', '30859', '72517']"
"[9, 26]","[19, 13]","['6759', '27788', '50181', '7474', '42612']",42612,"['42612', '7474', '27788', '50181', '6759']"
"[7, 22]","[0, 6]","['79411', '23132', '31113', '40679', '25447']",25447,"['79411', '40679', '31113', '23132', '25447']"
"[3, 16]","[14, 9]","['11746', '177', '63317', '59100', '14102']",14102,"['63317', '177', '11746', '59100', '14102']"
"[15, 28]","[19, 8]","['67905', '10526', '38548', '23274', '71082']",71082,"['67905', '71082', '23274', '10526', '38548']"
"[14, 7]","[19, 13]","['51393', '67483', '38835', '25607', '42612']",42612,"['42612', '25607', '67483', '38835', '51393']"
"[14, 7]","[3, 4]","['25607', '38835', '77045', '67483', '20671']",20671,"['77045', '20671', '67483', '25607', '38835']"
"[9, 26]","[15, 13]","['23716', '27788', '6759', '50181', '20590']",20590,"['23716', '20590', '6759', '50181', '27788']"
"[19, 13]","[5, 29]","['35479', '26354', '43396', '42612', '18711']",18711,"['18711', '42612', '35479', '43396', '26354']"
"[3, 28]","[0, 2]","['73823', '12683', '55090', '8257', '43629']",43629,"['73823', '43629', '8257', '55090', '12683']"
"[9, 11]","[14, 7]","['52758', '78534', '61914', '41897', '77045']",77045,"['61914', '41897', '77045', '52758', '78534']"
"[19, 10]","[0, 2]","['21540', '73023', '55791', '25618', '27625']",27625,"['73023', '25618', '55791', '27625', '21540']"
"[17, 18]","[19, 8]","['31693', '21408', '70105', '6955', '36396']",36396,"['36396', '21408', '31693', '6955', '70105']"
"[7, 22]","[3, 4]","['31113', '79411', '40679', '23132', '20671']",20671,"['40679', '20671', '23132', '31113', '79411']"
"[17, 18]","[0, 24]","['31693', '21543', '21408', '70105', '37989']",37989,"['21408', '31693', '37989', '70105', '21543']"
"[15, 17]","[0, 24]","['11908', '47834', '1225', '60915', '31926']",31926,"['31926', '11908', '60915', '1225', '47834']"
"[3, 12]","[17, 21]","['27821', '1181', '20968', '37955', '69704']",69704,"['69704', '20968', '37955', '1181', '27821']"
"[5, 22]","[15, 17]","['40863', '77349', '57572', '7217', '11908']",11908,"['77349', '40863', '7217', '11908', '57572']"
"[18, 25]","[3, 16]","['4132', '73827', '3282', '62071', '59100']",59100,"['62071', '3282', '59100', '73827', '4132']"
"[3, 21]","[19, 5]","['14038', '42206', '47060', '53064', '72346']",72346,"['47060', '72346', '42206', '53064', '14038']"
"[0, 6]","[3, 7]","['43375', '75880', '25447', '41154', '37907']",37907,"['43375', '25447', '75880', '41154', '37907']"
"[19, 14]","[4, 27]","['26372', '64729', '26703', '72517', '77515']",77515,"['26372', '72517', '26703', '64729', '77515']"
"[9, 26]","[0, 2]","['23716', '50181', '7474', '27788', '43995']",43995,"['7474', '43995', '23716', '50181', '27788']"
"[18, 25]","[19, 10]","['25711', '73827', '3282', '4132', '25618']",25618,"['25618', '4132', '3282', '73827', '25711']"
"[15, 13]","[5, 29]","['68970', '20590', '42684', '25079', '57316']",57316,"['25079', '42684', '20590', '68970', '57316']"
"[3, 3]","[9, 11]","['10017', '994', '30004', '10131', '335']",335,"['10131', '30004', '335', '10017', '994']"
"[0, 24]","[19, 18]","['37989', '48780', '31926', '74418', '41277']",41277,"['74418', '37989', '41277', '48780', '31926']"
"[5, 29]","[9, 11]","['55950', '18711', '52548', '21765', '52758']",52758,"['52548', '55950', '18711', '21765', '52758']"
"[3, 12]","[19, 13]","['1181', '20968', '27821', '37955', '37914']",37914,"['20968', '37914', '37955', '27821', '1181']"
"[3, 3]","[18, 25]","['72700', '22487', '10131', '22002', '73827']",73827,"['73827', '22002', '10131', '22487', '72700']"
"[0, 24]","[3, 17]","['48780', '37989', '31926', '74418', '64047']",64047,"['74418', '48780', '31926', '64047', '37989']"
"[19, 8]","[4, 27]","['36396', '6777', '71082', '19346', '77515']",77515,"['36396', '19346', '71082', '6777', '77515']"
"[19, 18]","[14, 7]","['74633', '36535', '29042', '49556', '51393']",51393,"['49556', '74633', '36535', '51393', '29042']"
"[3, 3]","[7, 22]","['30004', '994', '22002', '22487', '79411']",79411,"['22002', '22487', '994', '30004', '79411']"
"[0, 24]","[5, 4]","['74418', '48780', '31926', '37989', '2004']",2004,"['48780', '37989', '31926', '74418', '2004']"
"[19, 8]","[18, 23]","['19346', '6777', '36396', '71082', '5909']",5909,"['36396', '71082', '19346', '5909', '6777']"
"[3, 17]","[5, 19]","['12043', '38478', '33084', '54792', '63077']",63077,"['12043', '54792', '33084', '63077', '38478']"
"[0, 6]","[19, 10]","['75880', '59474', '43375', '43036', '55791']",55791,"['59474', '43036', '75880', '43375', '55791']"
"[3, 17]","[17, 5]","['12043', '64047', '33084', '38478', '7913']",7913,"['33084', '38478', '7913', '12043', '64047']"
"[7, 1]","[3, 7]","['12376', '17550', '3536', '10825', '37907']",37907,"['12376', '3536', '17550', '10825', '37907']"
"[3, 16]","[19, 5]","['56017', '11746', '177', '59100', '32569']",32569,"['32569', '56017', '59100', '11746', '177']"
"[3, 16]","[19, 5]","['59100', '63317', '56017', '177', '72346']",72346,"['56017', '72346', '63317', '177', '59100']"
"[19, 13]","[17, 18]","['43396', '37914', '35479', '26354', '21543']",21543,"['35479', '37914', '21543', '43396', '26354']"
"[15, 21]","[5, 19]","['3384', '20839', '13497', '7489', '35619']",35619,"['3384', '13497', '7489', '35619', '20839']"
"[17, 18]","[3, 12]","['21408', '6955', '70105', '66935', '27821']",27821,"['21408', '6955', '27821', '66935', '70105']"
"[18, 23]","[7, 1]","['20502', '64247', '72978', '64148', '8109']",8109,"['8109', '64148', '72978', '20502', '64247']"
"[0, 24]","[17, 18]","['48780', '37989', '31926', '74418', '21408']",21408,"['37989', '21408', '74418', '48780', '31926']"
"[4, 27]","[5, 4]","['70239', '5222', '77515', '12888', '53032']",53032,"['70239', '12888', '77515', '53032', '5222']"
"[0, 2]","[15, 17]","['66847', '45218', '60860', '27625', '1225']",1225,"['66847', '45218', '1225', '60860', '27625']"
"[0, 7]","[3, 28]","['65801', '15613', '10984', '72266', '8257']",8257,"['8257', '10984', '65801', '72266', '15613']"
"[18, 23]","[9, 3]","['10433', '37360', '5909', '65195', '9662']",9662,"['37360', '10433', '5909', '65195', '9662']"
"[17, 5]","[0, 24]","['50221', '7913', '33045', '72055', '37989']",37989,"['33045', '50221', '37989', '72055', '7913']"
"[7, 22]","[18, 23]","['31113', '23132', '40679', '79411', '15451']",15451,"['40679', '23132', '79411', '15451', '31113']"
"[15, 21]","[18, 25]","['3384', '13497', '7489', '20839', '25711']",25711,"['20839', '3384', '25711', '13497', '7489']"
"[19, 14]","[3, 5]","['26703', '64729', '26372', '72517', '74226']",74226,"['72517', '26372', '74226', '64729', '26703']"
"[19, 18]","[3, 12]","['58616', '35149', '55086', '29042', '20968']",20968,"['29042', '20968', '58616', '55086', '35149']"
"[15, 17]","[17, 21]","['47834', '11908', '1225', '60915', '69704']",69704,"['69704', '1225', '60915', '11908', '47834']"
"[19, 25]","[15, 21]","['26994', '47247', '74532', '59747', '7489']",7489,"['26994', '7489', '59747', '47247', '74532']"
"[17, 21]","[14, 7]","['9795', '78147', '62549', '69704', '51393']",51393,"['69704', '9795', '78147', '51393', '62549']"
"[15, 28]","[0, 24]","['67905', '38548', '10526', '3258', '37989']",37989,"['10526', '67905', '37989', '3258', '38548']"
"[14, 9]","[19, 10]","['14102', '39708', '26506', '26678', '25618']",25618,"['25618', '26678', '26506', '39708', '14102']"
"[18, 23]","[19, 10]","['5909', '25667', '37360', '20502', '73023']",73023,"['5909', '37360', '25667', '73023', '20502']"
"[9, 3]","[15, 13]","['9662', '1268', '64671', '14914', '34763']",34763,"['9662', '34763', '64671', '14914', '1268']"
"[0, 0]","[3, 28]","['28082', '14834', '78009', '8176', '12683']",12683,"['28082', '8176', '78009', '14834', '12683']"
"[3, 17]","[7, 1]","['53579', '33084', '54792', '12043', '17550']",17550,"['17550', '12043', '54792', '53579', '33084']"
"[5, 29]","[15, 28]","['57316', '55950', '18711', '52548', '10526']",10526,"['57316', '18711', '10526', '55950', '52548']"
"[18, 25]","[19, 10]","['73827', '25711', '4132', '3282', '73023']",73023,"['73827', '4132', '25711', '73023', '3282']"
"[19, 14]","[3, 4]","['72517', '26372', '26703', '64729', '9383']",9383,"['26372', '72517', '9383', '64729', '26703']"
"[7, 22]","[19, 10]","['40679', '79411', '23132', '31113', '21540']",21540,"['79411', '23132', '31113', '40679', '21540']"
"[5, 19]","[19, 10]","['51211', '77183', '63077', '53655', '25168']",25168,"['63077', '25168', '77183', '53655', '51211']"
"[0, 2]","[7, 20]","['62759', '45218', '48095', '44802', '55305']",55305,"['44802', '62759', '55305', '48095', '45218']"
"[19, 13]","[15, 21]","['43396', '35479', '26354', '42612', '7489']",7489,"['43396', '7489', '42612', '35479', '26354']"
"[3, 28]","[0, 7]","['55090', '8257', '73823', '42226', '66807']",66807,"['42226', '66807', '73823', '55090', '8257']"
"[17, 18]","[4, 27]","['21408', '51240', '31693', '70105', '77515']",77515,"['21408', '70105', '31693', '51240', '77515']"
"[17, 21]","[19, 18]","['62549', '69704', '62454', '9795', '74633']",74633,"['62549', '62454', '69704', '74633', '9795']"
"[18, 23]","[19, 5]","['6216', '48306', '5909', '25667', '63902']",63902,"['5909', '48306', '6216', '25667', '63902']"
"[18, 25]","[19, 5]","['62071', '4132', '25711', '3282', '72346']",72346,"['25711', '72346', '4132', '3282', '62071']"
"[19, 25]","[5, 19]","['74532', '26994', '33749', '59747', '63077']",63077,"['74532', '59747', '33749', '63077', '26994']"
"[17, 18]","[3, 5]","['21543', '6955', '70105', '46660', '63514']",63514,"['21543', '63514', '46660', '70105', '6955']"
"[19, 8]","[5, 22]","['71082', '19346', '6777', '36396', '40863']",40863,"['6777', '36396', '71082', '40863', '19346']"
"[19, 5]","[5, 22]","['32569', '63902', '76431', '55314', '48795']",48795,"['48795', '76431', '32569', '55314', '63902']"
"[0, 6]","[9, 4]","['43375', '41154', '75880', '49395', '64614']",64614,"['49395', '75880', '43375', '64614', '41154']"
"[5, 29]","[9, 11]","['52548', '21765', '57316', '55950', '4186']",4186,"['57316', '21765', '4186', '55950', '52548']"
"[15, 13]","[19, 8]","['24364', '42684', '25079', '20590', '36396']",36396,"['36396', '42684', '24364', '20590', '25079']"
"[0, 14]","[9, 4]","['17291', '80522', '75707', '1261', '79413']",79413,"['75707', '79413', '17291', '1261', '80522']"
"[3, 17]","[19, 5]","['64047', '53579', '38478', '54792', '76431']",76431,"['38478', '54792', '76431', '64047', '53579']"
"[3, 7]","[0, 24]","['37907', '19796', '19992', '73164', '37989']",37989,"['19992', '37907', '37989', '73164', '19796']"
"[3, 16]","[19, 10]","['63317', '59100', '177', '11746', '25168']",25168,"['177', '25168', '59100', '11746', '63317']"
"[15, 17]","[19, 5]","['11908', '1225', '47834', '60915', '63902']",63902,"['47834', '1225', '11908', '60915', '63902']"
"[18, 25]","[17, 21]","['25711', '62071', '3282', '73827', '62549']",62549,"['3282', '62071', '25711', '62549', '73827']"
"[14, 8]","[19, 5]","['28732', '28694', '39691', '46039', '17017']",17017,"['39691', '46039', '17017', '28694', '28732']"
"[3, 17]","[0, 7]","['38478', '64047', '33084', '12043', '66807']",66807,"['12043', '66807', '33084', '38478', '64047']"
"[0, 24]","[15, 21]","['31926', '48780', '37989', '74418', '3384']",3384,"['74418', '37989', '3384', '48780', '31926']"
"[3, 12]","[14, 8]","['27821', '20968', '1181', '37955', '28732']",28732,"['27821', '20968', '37955', '28732', '1181']"
"[7, 20]","[19, 10]","['2277', '2425', '54372', '55305', '25168']",25168,"['54372', '25168', '2425', '55305', '2277']"
"[9, 3]","[5, 29]","['14914', '1268', '9662', '74662', '21765']",21765,"['14914', '9662', '74662', '21765', '1268']"
"[3, 3]","[18, 23]","['10017', '30004', '994', '10131', '14167']",14167,"['30004', '994', '10131', '14167', '10017']"
"[0, 7]","[5, 19]","['15613', '66807', '72266', '10984', '49189']",49189,"['72266', '10984', '49189', '66807', '15613']"
"[15, 28]","[19, 10]","['10526', '23274', '67905', '38548', '73023']",73023,"['10526', '67905', '23274', '73023', '38548']"
"[14, 9]","[7, 20]","['26506', '6508', '39708', '26678', '55305']",55305,"['26678', '26506', '55305', '39708', '6508']"
"[0, 7]","[19, 10]","['10984', '15613', '66807', '72266', '21540']",21540,"['15613', '66807', '72266', '10984', '21540']"
"[19, 5]","[0, 24]","['55314', '32569', '59952', '17017', '31926']",31926,"['31926', '55314', '17017', '59952', '32569']"
"[19, 13]","[18, 25]","['43324', '42612', '37914', '26354', '73827']",73827,"['73827', '26354', '37914', '42612', '43324']"
"[18, 23]","[9, 26]","['72365', '20502', '61353', '48306', '23716']",23716,"['20502', '48306', '61353', '72365', '23716']"
"[3, 5]","[19, 14]","['63514', '12162', '74226', '64', '26372']",26372,"['63514', '12162', '74226', '64', '26372']"
"[14, 8]","[3, 4]","['28732', '39691', '28694', '46039', '35787']",35787,"['28732', '46039', '39691', '35787', '28694']"
"[0, 6]","[14, 9]","['25447', '75880', '59474', '49395', '26678']",26678,"['26678', '59474', '25447', '49395', '75880']"
"[7, 22]","[15, 28]","['79411', '31113', '40679', '23132', '67905']",67905,"['31113', '79411', '40679', '23132', '67905']"
"[15, 13]","[19, 28]","['20590', '34763', '24364', '68970', '42272']",42272,"['42272', '68970', '34763', '24364', '20590']"
"[19, 5]","[3, 3]","['59952', '63902', '76431', '72346', '994']",994,"['59952', '994', '76431', '72346', '63902']"
"[3, 4]","[18, 23]","['9383', '35787', '20671', '11039', '12104']",12104,"['9383', '35787', '12104', '20671', '11039']"
"[3, 17]","[0, 7]","['64047', '33084', '38478', '54792', '72266']",72266,"['33084', '64047', '72266', '38478', '54792']"
"[0, 2]","[19, 28]","['48095', '63508', '54867', '80744', '43363']",43363,"['63508', '48095', '43363', '54867', '80744']"
"[7, 20]","[5, 19]","['54372', '2277', '2425', '55305', '54232']",54232,"['54372', '55305', '2425', '54232', '2277']"
"[17, 18]","[15, 13]","['6955', '31693', '21543', '51240', '20590']",20590,"['6955', '20590', '21543', '51240', '31693']"
"[3, 17]","[7, 20]","['53579', '12043', '33084', '54792', '2277']",2277,"['2277', '54792', '12043', '53579', '33084']"
"[9, 11]","[15, 13]","['30907', '41897', '335', '78534', '34763']",34763,"['30907', '34763', '335', '78534', '41897']"
"[15, 21]","[14, 9]","['20839', '7489', '3384', '13497', '14102']",14102,"['3384', '7489', '20839', '13497', '14102']"
"[5, 4]","[19, 5]","['62609', '27706', '2004', '70560', '32569']",32569,"['32569', '62609', '70560', '27706', '2004']"
"[14, 9]","[19, 14]","['26506', '40550', '6508', '39708', '26372']",26372,"['26506', '40550', '6508', '39708', '26372']"
"[15, 28]","[14, 9]","['10526', '67905', '23274', '38548', '40550']",40550,"['40550', '23274', '10526', '67905', '38548']"
"[5, 29]","[9, 26]","['57316', '21765', '18711', '51743', '7474']",7474,"['57316', '18711', '21765', '51743', '7474']"
"[19, 10]","[3, 4]","['73023', '25618', '25168', '55791', '9383']",9383,"['25618', '73023', '9383', '55791', '25168']"
"[15, 13]","[14, 9]","['53137', '20590', '24364', '42684', '39708']",39708,"['20590', '42684', '39708', '24364', '53137']"
"[18, 25]","[19, 18]","['4132', '62071', '3282', '73827', '55086']",55086,"['4132', '55086', '3282', '62071', '73827']"
"[17, 21]","[0, 24]","['78147', '62454', '9795', '69704', '48780']",48780,"['69704', '62454', '78147', '48780', '9795']"
"[3, 3]","[7, 22]","['72700', '10131', '30004', '22002', '79411']",79411,"['30004', '22002', '10131', '72700', '79411']"
"[3, 5]","[17, 21]","['64', '12162', '63514', '74226', '62549']",62549,"['63514', '12162', '64', '62549', '74226']"
"[15, 17]","[5, 4]","['60915', '11908', '47834', '1225', '27706']",27706,"['1225', '47834', '27706', '60915', '11908']"
"[3, 17]","[9, 26]","['12043', '33084', '53579', '38478', '50181']",50181,"['38478', '53579', '33084', '12043', '50181']"
"[19, 14]","[3, 3]","['72517', '64729', '26703', '26372', '994']",994,"['72517', '994', '26703', '26372', '64729']"
"[15, 28]","[7, 3]","['67905', '38548', '23274', '3258', '52457']",52457,"['67905', '38548', '3258', '23274', '52457']"
"[17, 21]","[19, 10]","['9795', '78147', '69704', '62454', '73023']",73023,"['9795', '69704', '78147', '73023', '62454']"
"[14, 9]","[3, 12]","['6508', '26678', '40550', '26506', '1181']",1181,"['1181', '26506', '26678', '6508', '40550']"
"[3, 12]","[14, 7]","['27821', '1181', '37955', '20968', '25607']",25607,"['20968', '1181', '27821', '37955', '25607']"
"[3, 5]","[19, 13]","['74226', '63514', '12162', '64', '37914']",37914,"['63514', '37914', '64', '12162', '74226']"
"[18, 23]","[19, 13]","['32105', '26755', '40817', '26052', '43396']",43396,"['26755', '26052', '43396', '32105', '40817']"
"[7, 20]","[0, 7]","['54372', '2425', '2277', '55305', '15613']",15613,"['2277', '15613', '2425', '54372', '55305']"
"[3, 5]","[14, 7]","['64', '12162', '74226', '63514', '77045']",77045,"['74226', '63514', '77045', '64', '12162']"
"[14, 7]","[3, 28]","['25607', '67483', '51393', '77045', '73823']",73823,"['67483', '73823', '77045', '25607', '51393']"
"[3, 28]","[18, 23]","['8257', '12683', '55090', '42226', '15451']",15451,"['55090', '12683', '42226', '15451', '8257']"
"[14, 8]","[3, 7]","['46039', '40877', '28694', '28732', '73164']",73164,"['46039', '73164', '28694', '40877', '28732']"
"[19, 5]","[18, 25]","['55314', '72346', '63902', '17017', '4132']",4132,"['17017', '55314', '4132', '72346', '63902']"
"[0, 2]","[15, 21]","['80744', '63508', '44145', '32703', '20839']",20839,"['20839', '32703', '80744', '63508', '44145']"
"[0, 2]","[17, 18]","['59390', '63508', '43995', '27625', '6955']",6955,"['43995', '27625', '59390', '63508', '6955']"
"[17, 18]","[0, 14]","['31693', '46660', '66316', '70105', '75707']",75707,"['66316', '70105', '75707', '46660', '31693']"
"[19, 10]","[3, 5]","['21540', '55791', '25168', '73023', '64']",64,"['64', '55791', '25168', '21540', '73023']"
"[19, 13]","[3, 26]","['43396', '35479', '26354', '42612', '32729']",32729,"['26354', '35479', '42612', '43396', '32729']"
"[7, 3]","[15, 21]","['64781', '52457', '61767', '75828', '20839']",20839,"['20839', '75828', '64781', '52457', '61767']"
"[3, 16]","[7, 20]","['177', '11746', '63317', '56017', '54372']",54372,"['56017', '54372', '11746', '177', '63317']"
"[3, 7]","[18, 23]","['30859', '73164', '4286', '19992', '6216']",6216,"['6216', '73164', '4286', '30859', '19992']"
"[5, 19]","[19, 10]","['77183', '54232', '60473', '35619', '25168']",25168,"['60473', '25168', '54232', '35619', '77183']"
"[3, 3]","[9, 11]","['72700', '994', '10131', '22487', '41897']",41897,"['22487', '41897', '994', '10131', '72700']"
"[14, 8]","[17, 5]","['46039', '28732', '28694', '39691', '7913']",7913,"['28694', '39691', '7913', '46039', '28732']"
"[3, 28]","[5, 4]","['12683', '73823', '55090', '42226', '70560']",70560,"['55090', '73823', '12683', '70560', '42226']"
"[3, 28]","[7, 1]","['73823', '55090', '42226', '8257', '17550']",17550,"['17550', '8257', '42226', '73823', '55090']"
"[18, 23]","[5, 19]","['65195', '64247', '20502', '25667', '51211']",51211,"['20502', '64247', '25667', '65195', '51211']"
"[3, 21]","[9, 4]","['14038', '53064', '47060', '42206', '80219']",80219,"['47060', '14038', '80219', '42206', '53064']"
"[5, 19]","[17, 18]","['54232', '63077', '60473', '10743', '46660']",46660,"['10743', '46660', '60473', '63077', '54232']"
"[7, 20]","[3, 28]","['2277', '55305', '54372', '2425', '8257']",8257,"['8257', '54372', '2277', '2425', '55305']"
"[3, 7]","[5, 19]","['30859', '73164', '19992', '19796', '49189']",49189,"['19992', '19796', '49189', '73164', '30859']"
"[5, 4]","[15, 28]","['62609', '2004', '51114', '53032', '23274']",23274,"['53032', '23274', '62609', '2004', '51114']"
"[14, 9]","[3, 17]","['26506', '6508', '26678', '14102', '33084']",33084,"['14102', '26506', '26678', '6508', '33084']"
"[15, 28]","[14, 8]","['23274', '38548', '67905', '10526', '46039']",46039,"['46039', '67905', '38548', '10526', '23274']"
"[9, 11]","[17, 18]","['15606', '41897', '78534', '30907', '21408']",21408,"['41897', '21408', '30907', '15606', '78534']"
"[5, 4]","[17, 21]","['27706', '53032', '63485', '70560', '40487']",40487,"['27706', '53032', '40487', '63485', '70560']"
"[3, 28]","[5, 19]","['42226', '8257', '55090', '12683', '49189']",49189,"['55090', '12683', '49189', '8257', '42226']"
"[3, 26]","[19, 5]","['68096', '72586', '34449', '18887', '63902']",63902,"['34449', '72586', '68096', '18887', '63902']"
"[14, 9]","[18, 25]","['26678', '14102', '26506', '40550', '4132']",4132,"['40550', '26678', '4132', '14102', '26506']"
"[15, 21]","[19, 10]","['20839', '13497', '3384', '7489', '25618']",25618,"['25618', '7489', '3384', '13497', '20839']"
"[19, 25]","[17, 5]","['47247', '74532', '26994', '59747', '33045']",33045,"['33045', '26994', '59747', '74532', '47247']"
"[3, 26]","[0, 24]","['34449', '11033', '40031', '18887', '37989']",37989,"['40031', '34449', '37989', '18887', '11033']"
"[19, 18]","[5, 29]","['35149', '29042', '58616', '30721', '55950']",55950,"['29042', '58616', '30721', '55950', '35149']"
"[4, 27]","[5, 29]","['12888', '77515', '70239', '5222', '51743']",51743,"['70239', '12888', '5222', '77515', '51743']"
"[3, 3]","[0, 0]","['30004', '10017', '10131', '994', '28082']",28082,"['10131', '10017', '28082', '30004', '994']"
"[9, 26]","[14, 9]","['27788', '50181', '6759', '7474', '6508']",6508,"['7474', '27788', '6508', '6759', '50181']"
"[14, 9]","[7, 1]","['26678', '14102', '39708', '6508', '17550']",17550,"['17550', '6508', '39708', '26678', '14102']"
"[19, 5]","[14, 9]","['72346', '59952', '55314', '76431', '14102']",14102,"['55314', '59952', '72346', '76431', '14102']"
"[3, 3]","[17, 18]","['22487', '10131', '72700', '994', '21408']",21408,"['10131', '21408', '994', '22487', '72700']"
"[3, 17]","[18, 25]","['54792', '53579', '38478', '64047', '62071']",62071,"['54792', '62071', '64047', '53579', '38478']"
"[19, 13]","[3, 26]","['43396', '35479', '42612', '43324', '34449']",34449,"['42612', '34449', '35479', '43324', '43396']"
"[14, 9]","[0, 14]","['6508', '39708', '14102', '26678', '42604']",42604,"['39708', '14102', '42604', '26678', '6508']"
"[14, 7]","[7, 1]","['67483', '38835', '51393', '77045', '16951']",16951,"['51393', '38835', '67483', '77045', '16951']"
"[0, 7]","[7, 1]","['66807', '72266', '15613', '65801', '16951']",16951,"['15613', '72266', '66807', '65801', '16951']"
"[7, 3]","[3, 4]","['64781', '52457', '61767', '75828', '11039']",11039,"['52457', '64781', '11039', '61767', '75828']"
"[19, 14]","[0, 24]","['26703', '64729', '72517', '26372', '37989']",37989,"['72517', '26703', '37989', '26372', '64729']"
"[9, 4]","[3, 26]","['79413', '64614', '50510', '80219', '1064']",1064,"['50510', '80219', '1064', '79413', '64614']"
"[3, 5]","[0, 0]","['74226', '64', '12162', '63514', '8176']",8176,"['8176', '63514', '64', '12162', '74226']"
"[17, 21]","[3, 26]","['40487', '62454', '62549', '9795', '1064']",1064,"['62549', '9795', '1064', '40487', '62454']"
"[4, 27]","[3, 4]","['77515', '70239', '5222', '12888', '11039']",11039,"['70239', '77515', '11039', '5222', '12888']"
"[3, 3]","[17, 21]","['22487', '10017', '994', '72700', '62549']",62549,"['994', '10017', '22487', '62549', '72700']"
"[15, 21]","[7, 3]","['20839', '13497', '3384', '7489', '52457']",52457,"['20839', '13497', '7489', '3384', '52457']"
"[9, 3]","[3, 21]","['64671', '1268', '14914', '74662', '14038']",14038,"['74662', '64671', '1268', '14038', '14914']"
"[19, 5]","[3, 7]","['63902', '72346', '17017', '32569', '19796']",19796,"['19796', '72346', '63902', '32569', '17017']"
"[19, 25]","[7, 20]","['59747', '47247', '26994', '33749', '54372']",54372,"['33749', '54372', '47247', '59747', '26994']"
"[17, 18]","[3, 17]","['70105', '66935', '51240', '6955', '12043']",12043,"['70105', '66935', '12043', '51240', '6955']"
"[9, 4]","[5, 19]","['80219', '79413', '50510', '64614', '60473']",60473,"['60473', '50510', '79413', '80219', '64614']"
"[19, 13]","[5, 19]","['43324', '37914', '35479', '26354', '60473']",60473,"['60473', '35479', '37914', '43324', '26354']"
"[0, 2]","[19, 14]","['28242', '62759', '43629', '9836', '26372']",26372,"['28242', '62759', '43629', '9836', '26372']"
"[0, 7]","[9, 26]","['66807', '72266', '10984', '15613', '23716']",23716,"['72266', '15613', '10984', '66807', '23716']"
"[7, 3]","[15, 13]","['64781', '75828', '61767', '52457', '24364']",24364,"['75828', '64781', '61767', '24364', '52457']"
"[5, 29]","[3, 5]","['51743', '55950', '57316', '18711', '63514']",63514,"['51743', '63514', '18711', '57316', '55950']"
"[7, 22]","[3, 17]","['79411', '23132', '31113', '40679', '12043']",12043,"['79411', '23132', '12043', '31113', '40679']"
"[9, 26]","[0, 0]","['7474', '6759', '23716', '27788', '14834']",14834,"['7474', '6759', '23716', '14834', '27788']"
"[9, 11]","[19, 25]","['61914', '335', '41897', '78534', '59747']",59747,"['78534', '59747', '41897', '61914', '335']"
"[17, 5]","[19, 14]","['72055', '50221', '7913', '33045', '72517']",72517,"['50221', '33045', '7913', '72055', '72517']"
"[19, 5]","[7, 22]","['32569', '76431', '17017', '72346', '23132']",23132,"['17017', '72346', '32569', '23132', '76431']"
"[9, 11]","[19, 18]","['41897', '4186', '52758', '15606', '41277']",41277,"['15606', '41897', '41277', '4186', '52758']"
"[3, 12]","[19, 10]","['37955', '27821', '20968', '1181', '73023']",73023,"['37955', '20968', '27821', '73023', '1181']"
"[7, 22]","[19, 5]","['79411', '23132', '40679', '31113', '17017']",17017,"['40679', '31113', '17017', '23132', '79411']"
"[5, 29]","[14, 7]","['55950', '57316', '51743', '52548', '67483']",67483,"['57316', '51743', '55950', '52548', '67483']"
"[5, 4]","[0, 14]","['53032', '27706', '63485', '51114', '17291']",17291,"['63485', '53032', '17291', '27706', '51114']"
"[3, 7]","[19, 13]","['19992', '37907', '4286', '19796', '43396']",43396,"['37907', '19796', '43396', '19992', '4286']"
"[18, 23]","[5, 19]","['67584', '48306', '42151', '14167', '10743']",10743,"['67584', '42151', '48306', '14167', '10743']"
"[7, 1]","[3, 21]","['10825', '12421', '16951', '3536', '42206']",42206,"['10825', '3536', '42206', '12421', '16951']"
"[19, 28]","[17, 21]","['23197', '52721', '43363', '42272', '9795']",9795,"['42272', '9795', '23197', '43363', '52721']"
"[3, 7]","[19, 25]","['37907', '30859', '4286', '73164', '26994']",26994,"['4286', '30859', '73164', '26994', '37907']"
"[19, 28]","[18, 25]","['43363', '52721', '40111', '55589', '3282']",3282,"['43363', '52721', '40111', '3282', '55589']"
"[9, 11]","[0, 0]","['4186', '41897', '52758', '30907', '8176']",8176,"['8176', '30907', '41897', '52758', '4186']"
"[3, 21]","[0, 2]","['47060', '53064', '57272', '42206', '27625']",27625,"['53064', '42206', '57272', '27625', '47060']"
"[19, 5]","[14, 7]","['72346', '17017', '76431', '55314', '51393']",51393,"['55314', '72346', '17017', '51393', '76431']"
"[15, 28]","[5, 4]","['38548', '3258', '23274', '10526', '2004']",2004,"['3258', '10526', '23274', '38548', '2004']"
"[3, 21]","[17, 18]","['57272', '53064', '14038', '47060', '70105']",70105,"['70105', '57272', '14038', '53064', '47060']"
"[5, 19]","[7, 22]","['51211', '63077', '35619', '10743', '23132']",23132,"['35619', '10743', '51211', '23132', '63077']"
