base_cluster,other_cluster,group,outlier_id,options
"[3, 26]","[15, 13]","['40031', '68096', '34449', '11033', '24364']",24364,"['40031', '68096', '24364', '11033', '34449']"
"[0, 14]","[18, 23]","['17291', '42604', '39894', '37963', '67584']",67584,"['37963', '39894', '17291', '67584', '42604']"
"[3, 17]","[15, 21]","['12043', '38478', '64047', '53579', '3384']",3384,"['38478', '3384', '12043', '53579', '64047']"
"[3, 7]","[15, 21]","['37907', '19796', '4286', '30859', '13497']",13497,"['13497', '19796', '37907', '4286', '30859']"
"[15, 13]","[3, 17]","['20590', '68970', '34763', '53137', '64047']",64047,"['68970', '20590', '53137', '34763', '64047']"
"[15, 13]","[3, 3]","['53137', '68970', '24364', '42684', '22487']",22487,"['22487', '24364', '42684', '68970', '53137']"
"[7, 1]","[17, 21]","['8109', '3536', '12421', '12376', '62454']",62454,"['12421', '62454', '8109', '3536', '12376']"
"[7, 1]","[17, 18]","['16951', '3536', '8109', '12421', '66316']",66316,"['12421', '66316', '3536', '16951', '8109']"
"[17, 21]","[7, 1]","['62454', '78147', '69704', '9795', '16951']",16951,"['16951', '9795', '78147', '69704', '62454']"
"[15, 28]","[3, 26]","['67905', '10526', '3258', '38548', '9147']",9147,"['38548', '9147', '67905', '10526', '3258']"
"[0, 2]","[18, 25]","['63508', '48095', '32703', '70440', '73827']",73827,"['63508', '48095', '73827', '32703', '70440']"
"[3, 26]","[15, 28]","['9147', '72586', '32729', '1064', '10526']",10526,"['1064', '72586', '10526', '9147', '32729']"
"[3, 17]","[15, 28]","['38478', '64047', '12043', '54792', '67905']",67905,"['38478', '64047', '67905', '12043', '54792']"
"[0, 2]","[18, 23]","['60860', '48095', '63508', '51831', '6216']",6216,"['48095', '6216', '51831', '60860', '63508']"
"[0, 2]","[18, 23]","['44802', '45218', '67465', '32703', '67584']",67584,"['67584', '67465', '32703', '45218', '44802']"
"[17, 18]","[7, 1]","['46660', '6955', '66316', '70105', '8109']",8109,"['70105', '46660', '6955', '66316', '8109']"
"[18, 23]","[0, 0]","['25667', '67584', '72365', '72978', '14834']",14834,"['72365', '67584', '14834', '72978', '25667']"
"[17, 18]","[7, 22]","['51240', '21543', '6955', '66316', '23132']",23132,"['21543', '23132', '6955', '66316', '51240']"
"[7, 1]","[17, 5]","['53652', '12421', '10825', '17550', '72055']",72055,"['12421', '10825', '72055', '53652', '17550']"
"[15, 13]","[3, 7]","['53137', '24364', '25079', '34763', '73164']",73164,"['53137', '24364', '25079', '34763', '73164']"
"[15, 13]","[3, 3]","['34763', '42684', '68970', '53137', '72700']",72700,"['42684', '34763', '68970', '53137', '72700']"
"[3, 3]","[15, 13]","['72700', '994', '10017', '22487', '68970']",68970,"['10017', '994', '22487', '68970', '72700']"
"[0, 2]","[18, 23]","['62759', '44145', '43629', '80744', '59794']",59794,"['59794', '62759', '80744', '44145', '43629']"
"[3, 26]","[15, 17]","['11033', '9147', '40031', '50906', '47834']",47834,"['50906', '11033', '47834', '40031', '9147']"
"[15, 13]","[3, 26]","['20590', '34763', '42684', '24364', '9147']",9147,"['20590', '9147', '24364', '42684', '34763']"
"[0, 6]","[18, 23]","['49395', '59474', '43375', '75880', '20502']",20502,"['20502', '75880', '49395', '43375', '59474']"
"[18, 23]","[0, 2]","['25667', '64148', '64247', '59794', '43629']",43629,"['64148', '59794', '64247', '43629', '25667']"
"[3, 26]","[15, 17]","['50906', '11033', '19246', '18887', '47834']",47834,"['50906', '18887', '47834', '11033', '19246']"
"[0, 2]","[18, 23]","['60860', '67465', '44145', '80744', '26755']",26755,"['60860', '26755', '67465', '44145', '80744']"
"[3, 26]","[15, 13]","['40031', '18887', '34449', '1064', '20590']",20590,"['40031', '1064', '34449', '18887', '20590']"
"[18, 23]","[0, 7]","['61353', '10433', '20502', '6216', '72266']",72266,"['20502', '61353', '6216', '10433', '72266']"
"[15, 13]","[3, 3]","['53137', '42684', '20590', '68970', '10131']",10131,"['53137', '20590', '10131', '42684', '68970']"
"[7, 1]","[17, 5]","['12376', '17550', '10825', '12421', '72055']",72055,"['12376', '72055', '10825', '12421', '17550']"
"[7, 1]","[17, 18]","['16951', '3536', '12376', '8109', '51240']",51240,"['12376', '16951', '51240', '3536', '8109']"
"[18, 23]","[0, 6]","['6216', '14167', '32105', '61353', '43036']",43036,"['14167', '32105', '6216', '61353', '43036']"
"[3, 3]","[15, 28]","['10017', '30004', '72700', '22002', '67905']",67905,"['72700', '22002', '67905', '30004', '10017']"
"[15, 13]","[3, 28]","['34763', '20590', '53137', '24364', '55090']",55090,"['34763', '24364', '55090', '53137', '20590']"
"[0, 2]","[18, 25]","['51831', '59390', '67465', '27625', '73827']",73827,"['67465', '27625', '51831', '73827', '59390']"
"[3, 16]","[15, 13]","['11746', '56017', '63317', '177', '53137']",53137,"['11746', '63317', '56017', '53137', '177']"
"[7, 1]","[17, 18]","['12376', '16951', '12421', '17550', '31693']",31693,"['16951', '31693', '17550', '12376', '12421']"
"[3, 17]","[15, 13]","['53579', '64047', '33084', '38478', '24364']",24364,"['53579', '38478', '24364', '33084', '64047']"
"[15, 13]","[3, 3]","['20590', '53137', '42684', '68970', '22487']",22487,"['42684', '22487', '53137', '20590', '68970']"
"[15, 13]","[3, 3]","['42684', '53137', '25079', '34763', '10017']",10017,"['53137', '42684', '25079', '10017', '34763']"
"[17, 18]","[7, 3]","['70105', '21408', '6955', '31693', '52457']",52457,"['21408', '6955', '70105', '31693', '52457']"
"[7, 1]","[17, 18]","['8109', '12421', '16951', '12376', '70105']",70105,"['16951', '12421', '12376', '70105', '8109']"
"[0, 2]","[18, 25]","['59390', '51831', '9639', '70440', '3282']",3282,"['59390', '9639', '70440', '51831', '3282']"
"[17, 21]","[7, 22]","['40487', '62549', '78147', '62454', '31113']",31113,"['78147', '62454', '40487', '62549', '31113']"
"[3, 26]","[15, 17]","['1064', '72586', '50906', '18887', '1225']",1225,"['18887', '1064', '1225', '72586', '50906']"
"[3, 26]","[15, 28]","['1064', '50906', '11033', '9147', '38548']",38548,"['11033', '1064', '9147', '50906', '38548']"
"[0, 14]","[18, 23]","['37963', '1261', '17291', '75707', '25667']",25667,"['17291', '1261', '75707', '25667', '37963']"
"[15, 28]","[3, 3]","['23274', '38548', '67905', '3258', '72700']",72700,"['3258', '67905', '23274', '38548', '72700']"
"[7, 1]","[17, 18]","['16951', '10825', '8109', '12376', '66316']",66316,"['12376', '8109', '66316', '10825', '16951']"
"[17, 18]","[7, 3]","['70105', '66316', '31693', '66935', '64781']",64781,"['64781', '66935', '31693', '70105', '66316']"
"[0, 14]","[18, 23]","['80522', '1261', '17291', '39894', '5909']",5909,"['17291', '80522', '1261', '39894', '5909']"
"[3, 26]","[15, 17]","['72586', '11033', '32729', '19246', '47834']",47834,"['72586', '11033', '19246', '47834', '32729']"
"[0, 7]","[18, 23]","['10984', '72266', '15613', '66807', '67584']",67584,"['10984', '67584', '66807', '15613', '72266']"
"[0, 2]","[18, 23]","['28242', '48095', '80744', '43995', '5909']",5909,"['80744', '5909', '43995', '28242', '48095']"
"[3, 26]","[15, 17]","['9147', '18887', '32729', '49864', '47834']",47834,"['18887', '9147', '49864', '47834', '32729']"
"[0, 6]","[18, 23]","['25447', '59474', '43036', '75880', '72365']",72365,"['72365', '59474', '25447', '75880', '43036']"
"[0, 6]","[18, 23]","['43375', '43036', '75880', '49395', '6216']",6216,"['6216', '43036', '75880', '49395', '43375']"
"[7, 1]","[17, 21]","['16951', '53652', '12376', '3536', '62549']",62549,"['16951', '62549', '12376', '53652', '3536']"
"[3, 7]","[15, 13]","['73164', '19796', '30859', '19992', '68970']",68970,"['30859', '68970', '73164', '19992', '19796']"
"[3, 28]","[15, 21]","['42226', '73823', '8257', '12683', '3384']",3384,"['3384', '42226', '73823', '8257', '12683']"
"[3, 7]","[15, 21]","['19992', '73164', '19796', '37907', '20839']",20839,"['20839', '19796', '37907', '73164', '19992']"
"[7, 1]","[17, 5]","['16951', '12376', '17550', '10825', '7913']",7913,"['7913', '16951', '17550', '10825', '12376']"
"[7, 1]","[17, 18]","['8109', '16951', '53652', '3536', '6955']",6955,"['3536', '53652', '8109', '6955', '16951']"
"[18, 23]","[0, 24]","['59794', '72365', '12104', '61353', '74418']",74418,"['72365', '12104', '59794', '74418', '61353']"
"[17, 18]","[7, 20]","['66935', '70105', '66316', '21543', '2277']",2277,"['70105', '21543', '66316', '2277', '66935']"
"[0, 14]","[18, 23]","['17291', '1261', '42604', '80522', '10433']",10433,"['1261', '17291', '80522', '10433', '42604']"
"[3, 3]","[15, 13]","['10017', '994', '22002', '30004', '53137']",53137,"['22002', '10017', '30004', '53137', '994']"
"[18, 23]","[0, 6]","['20502', '15451', '6216', '72365', '49395']",49395,"['49395', '72365', '15451', '6216', '20502']"
"[18, 25]","[0, 2]","['25711', '62071', '73827', '4132', '62759']",62759,"['62759', '25711', '4132', '73827', '62071']"
"[3, 17]","[15, 28]","['38478', '64047', '54792', '53579', '67905']",67905,"['54792', '67905', '38478', '64047', '53579']"
"[17, 18]","[7, 22]","['31693', '6955', '46660', '70105', '31113']",31113,"['6955', '46660', '31693', '70105', '31113']"
"[15, 13]","[3, 16]","['34763', '24364', '68970', '53137', '56017']",56017,"['68970', '34763', '56017', '53137', '24364']"
"[3, 26]","[15, 21]","['1064', '9147', '19246', '49864', '20839']",20839,"['9147', '19246', '1064', '20839', '49864']"
"[15, 13]","[3, 3]","['25079', '24364', '34763', '53137', '30004']",30004,"['25079', '30004', '53137', '24364', '34763']"
"[3, 26]","[15, 21]","['19246', '68096', '40031', '11033', '3384']",3384,"['11033', '68096', '19246', '3384', '40031']"
"[7, 1]","[17, 5]","['12421', '16951', '8109', '10825', '50221']",50221,"['50221', '12421', '16951', '8109', '10825']"
"[0, 2]","[18, 23]","['44802', '32703', '80744', '44145', '10433']",10433,"['44802', '44145', '10433', '80744', '32703']"
"[15, 13]","[3, 16]","['42684', '24364', '53137', '34763', '177']",177,"['42684', '53137', '24364', '177', '34763']"
"[7, 1]","[17, 5]","['12421', '10825', '8109', '17550', '33045']",33045,"['10825', '8109', '17550', '12421', '33045']"
"[3, 26]","[15, 28]","['1064', '49864', '19246', '34449', '3258']",3258,"['1064', '34449', '19246', '49864', '3258']"
"[15, 13]","[3, 3]","['68970', '25079', '53137', '42684', '72700']",72700,"['68970', '42684', '53137', '25079', '72700']"
"[3, 26]","[15, 17]","['32729', '72586', '1064', '34449', '47834']",47834,"['72586', '34449', '47834', '32729', '1064']"
"[17, 18]","[7, 1]","['46660', '51240', '66316', '21408', '53652']",53652,"['21408', '66316', '53652', '46660', '51240']"
"[0, 2]","[18, 25]","['9836', '9639', '66847', '43629', '3282']",3282,"['66847', '9639', '9836', '43629', '3282']"
"[17, 18]","[7, 1]","['66935', '21543', '66316', '70105', '53652']",53652,"['66935', '70105', '53652', '21543', '66316']"
"[0, 7]","[18, 23]","['10984', '72266', '15613', '66807', '42151']",42151,"['10984', '72266', '66807', '15613', '42151']"
"[3, 7]","[15, 13]","['4286', '73164', '30859', '37907', '34763']",34763,"['73164', '34763', '4286', '30859', '37907']"
"[0, 14]","[18, 23]","['39894', '17291', '1261', '37963', '67584']",67584,"['17291', '37963', '39894', '1261', '67584']"
"[3, 7]","[15, 17]","['19992', '37907', '4286', '73164', '11908']",11908,"['19992', '4286', '11908', '73164', '37907']"
"[15, 13]","[3, 5]","['20590', '34763', '53137', '68970', '63514']",63514,"['68970', '53137', '63514', '34763', '20590']"
"[3, 26]","[15, 17]","['18887', '9147', '11033', '34449', '60915']",60915,"['11033', '9147', '34449', '60915', '18887']"
"[0, 2]","[18, 23]","['43629', '44125', '27625', '45218', '26755']",26755,"['26755', '45218', '43629', '44125', '27625']"
"[15, 13]","[3, 12]","['24364', '20590', '68970', '42684', '27821']",27821,"['20590', '68970', '24364', '42684', '27821']"
"[3, 7]","[15, 13]","['19992', '30859', '73164', '19796', '42684']",42684,"['30859', '19992', '42684', '73164', '19796']"
"[7, 1]","[17, 18]","['8109', '3536', '12421', '53652', '21408']",21408,"['53652', '21408', '3536', '8109', '12421']"
"[3, 21]","[15, 17]","['57272', '42206', '14038', '47060', '1225']",1225,"['47060', '14038', '42206', '57272', '1225']"
"[3, 26]","[15, 17]","['19246', '49864', '9147', '18887', '11908']",11908,"['19246', '49864', '18887', '11908', '9147']"
"[17, 18]","[7, 1]","['21408', '70105', '66316', '21543', '12376']",12376,"['70105', '21408', '66316', '12376', '21543']"
"[3, 26]","[15, 28]","['18887', '32729', '11033', '40031', '10526']",10526,"['10526', '40031', '11033', '18887', '32729']"
"[15, 28]","[3, 7]","['23274', '67905', '10526', '3258', '19992']",19992,"['10526', '67905', '19992', '3258', '23274']"
"[15, 13]","[3, 12]","['25079', '24364', '20590', '42684', '20968']",20968,"['20968', '24364', '25079', '20590', '42684']"
"[18, 25]","[0, 2]","['73827', '62071', '4132', '3282', '80744']",80744,"['3282', '73827', '80744', '4132', '62071']"
"[3, 17]","[15, 21]","['54792', '12043', '53579', '33084', '13497']",13497,"['54792', '53579', '33084', '13497', '12043']"
"[3, 17]","[15, 13]","['33084', '64047', '53579', '54792', '42684']",42684,"['54792', '33084', '64047', '42684', '53579']"
"[3, 26]","[15, 13]","['11033', '34449', '40031', '49864', '53137']",53137,"['11033', '49864', '34449', '53137', '40031']"
"[15, 13]","[3, 5]","['24364', '42684', '25079', '34763', '63514']",63514,"['25079', '42684', '63514', '34763', '24364']"
"[3, 7]","[15, 13]","['19796', '19992', '4286', '37907', '24364']",24364,"['4286', '37907', '24364', '19992', '19796']"
"[3, 7]","[15, 13]","['19992', '73164', '37907', '19796', '24364']",24364,"['19796', '19992', '73164', '24364', '37907']"
"[15, 13]","[3, 26]","['24364', '53137', '20590', '25079', '1064']",1064,"['20590', '25079', '53137', '1064', '24364']"
"[18, 23]","[0, 14]","['42151', '12104', '72978', '26052', '80522']",80522,"['12104', '80522', '26052', '72978', '42151']"
"[0, 2]","[18, 25]","['80744', '45218', '9639', '43629', '3282']",3282,"['80744', '43629', '3282', '45218', '9639']"
"[3, 26]","[15, 28]","['40031', '19246', '49864', '72586', '3258']",3258,"['3258', '19246', '40031', '49864', '72586']"
"[15, 28]","[3, 28]","['38548', '67905', '3258', '10526', '73823']",73823,"['73823', '3258', '38548', '10526', '67905']"
"[3, 16]","[15, 21]","['63317', '177', '56017', '59100', '20839']",20839,"['59100', '56017', '63317', '177', '20839']"
"[3, 3]","[15, 17]","['22002', '30004', '72700', '10017', '60915']",60915,"['22002', '60915', '30004', '72700', '10017']"
"[0, 2]","[18, 25]","['62759', '28242', '27625', '43629', '62071']",62071,"['43629', '62759', '27625', '62071', '28242']"
"[0, 2]","[18, 23]","['80744', '44802', '45218', '60860', '40817']",40817,"['80744', '44802', '40817', '45218', '60860']"
"[3, 7]","[15, 28]","['37907', '4286', '19796', '30859', '3258']",3258,"['4286', '19796', '30859', '37907', '3258']"
"[3, 3]","[15, 21]","['72700', '10017', '22002', '30004', '13497']",13497,"['22002', '10017', '72700', '13497', '30004']"
"[3, 26]","[15, 13]","['11033', '72586', '40031', '34449', '34763']",34763,"['11033', '34763', '34449', '40031', '72586']"
"[3, 3]","[15, 21]","['10017', '72700', '994', '22487', '13497']",13497,"['10017', '72700', '994', '22487', '13497']"
"[17, 18]","[7, 1]","['51240', '21543', '21408', '66935', '12421']",12421,"['66935', '21543', '21408', '12421', '51240']"
"[3, 26]","[15, 17]","['68096', '9147', '72586', '18887', '60915']",60915,"['9147', '60915', '68096', '72586', '18887']"
"[3, 26]","[15, 17]","['19246', '68096', '9147', '50906', '1225']",1225,"['68096', '19246', '9147', '50906', '1225']"
"[18, 23]","[0, 14]","['20502', '61353', '12104', '26755', '42604']",42604,"['61353', '20502', '42604', '12104', '26755']"
"[3, 26]","[15, 28]","['72586', '49864', '50906', '9147', '10526']",10526,"['49864', '10526', '72586', '50906', '9147']"
"[18, 23]","[0, 0]","['5909', '15451', '65195', '67584', '8176']",8176,"['5909', '8176', '67584', '65195', '15451']"
"[3, 26]","[15, 21]","['1064', '19246', '40031', '50906', '13497']",13497,"['40031', '19246', '1064', '50906', '13497']"
"[0, 14]","[18, 23]","['75707', '39894', '37963', '1261', '5909']",5909,"['1261', '5909', '39894', '75707', '37963']"
"[15, 13]","[3, 7]","['34763', '42684', '24364', '25079', '19992']",19992,"['24364', '19992', '42684', '34763', '25079']"
"[3, 28]","[15, 13]","['42226', '55090', '12683', '73823', '24364']",24364,"['55090', '73823', '24364', '42226', '12683']"
"[3, 21]","[15, 17]","['42206', '53064', '47060', '14038', '47834']",47834,"['53064', '42206', '47834', '14038', '47060']"
"[17, 18]","[7, 20]","['6955', '51240', '66935', '70105', '55305']",55305,"['6955', '66935', '55305', '51240', '70105']"
"[18, 23]","[0, 7]","['37360', '6216', '67584', '32105', '10984']",10984,"['6216', '37360', '67584', '10984', '32105']"
"[18, 23]","[0, 2]","['59794', '72978', '25667', '67584', '9836']",9836,"['72978', '25667', '59794', '9836', '67584']"
"[0, 14]","[18, 23]","['17291', '75707', '1261', '42604', '26755']",26755,"['1261', '17291', '75707', '42604', '26755']"
"[3, 26]","[15, 17]","['68096', '40031', '11033', '18887', '47834']",47834,"['47834', '11033', '40031', '68096', '18887']"
"[18, 23]","[0, 14]","['15451', '72978', '48306', '25667', '42604']",42604,"['42604', '15451', '72978', '25667', '48306']"
"[15, 13]","[3, 26]","['53137', '42684', '24364', '68970', '19246']",19246,"['53137', '68970', '19246', '42684', '24364']"
"[17, 21]","[7, 1]","['62549', '9795', '78147', '62454', '12421']",12421,"['78147', '9795', '62454', '62549', '12421']"
"[3, 3]","[15, 13]","['10017', '72700', '994', '22487', '24364']",24364,"['22487', '10017', '994', '24364', '72700']"
"[3, 3]","[15, 17]","['10131', '22487', '10017', '22002', '1225']",1225,"['22002', '1225', '22487', '10017', '10131']"
"[0, 24]","[18, 23]","['48780', '37989', '31926', '74418', '78682']",78682,"['48780', '31926', '74418', '78682', '37989']"
"[0, 6]","[18, 25]","['25447', '75880', '59474', '43036', '3282']",3282,"['43036', '59474', '25447', '75880', '3282']"
"[15, 13]","[3, 3]","['53137', '68970', '42684', '24364', '72700']",72700,"['72700', '53137', '42684', '24364', '68970']"
"[18, 23]","[0, 6]","['72978', '42151', '59794', '10433', '59474']",59474,"['72978', '10433', '42151', '59474', '59794']"
"[0, 2]","[18, 23]","['70440', '44125', '9836', '43629', '12104']",12104,"['43629', '12104', '70440', '9836', '44125']"
"[3, 3]","[15, 28]","['22487', '22002', '72700', '30004', '10526']",10526,"['72700', '22002', '22487', '30004', '10526']"
"[18, 23]","[0, 2]","['64148', '20502', '6216', '42151', '44145']",44145,"['44145', '42151', '20502', '64148', '6216']"
"[0, 2]","[18, 25]","['70440', '44145', '51831', '62759', '4132']",4132,"['44145', '62759', '70440', '51831', '4132']"
"[7, 1]","[17, 5]","['53652', '17550', '12376', '8109', '72055']",72055,"['12376', '8109', '17550', '53652', '72055']"
"[15, 28]","[3, 17]","['10526', '23274', '38548', '67905', '38478']",38478,"['38548', '10526', '67905', '38478', '23274']"
"[15, 13]","[3, 5]","['42684', '25079', '53137', '20590', '63514']",63514,"['25079', '20590', '63514', '53137', '42684']"
"[15, 13]","[3, 4]","['20590', '53137', '25079', '42684', '11039']",11039,"['42684', '25079', '11039', '53137', '20590']"
"[15, 28]","[3, 7]","['3258', '67905', '23274', '38548', '73164']",73164,"['38548', '67905', '23274', '73164', '3258']"
"[3, 3]","[15, 13]","['10017', '22487', '30004', '22002', '20590']",20590,"['20590', '22487', '30004', '10017', '22002']"
"[0, 14]","[18, 25]","['37963', '1261', '17291', '42604', '4132']",4132,"['42604', '17291', '4132', '37963', '1261']"
"[3, 17]","[15, 17]","['54792', '33084', '12043', '53579', '60915']",60915,"['54792', '33084', '60915', '12043', '53579']"
"[0, 6]","[18, 25]","['25447', '75880', '43036', '49395', '62071']",62071,"['75880', '49395', '62071', '25447', '43036']"
"[7, 1]","[17, 5]","['53652', '12421', '12376', '3536', '72055']",72055,"['53652', '12376', '12421', '3536', '72055']"
"[0, 14]","[18, 25]","['75707', '42604', '39894', '17291', '73827']",73827,"['39894', '73827', '42604', '17291', '75707']"
"[3, 26]","[15, 17]","['19246', '11033', '72586', '32729', '60915']",60915,"['60915', '72586', '32729', '11033', '19246']"
"[15, 13]","[3, 17]","['34763', '68970', '24364', '20590', '64047']",64047,"['68970', '34763', '24364', '20590', '64047']"
"[3, 17]","[15, 13]","['38478', '33084', '12043', '53579', '25079']",25079,"['33084', '53579', '38478', '12043', '25079']"
"[18, 25]","[0, 7]","['73827', '3282', '62071', '25711', '66807']",66807,"['3282', '25711', '62071', '66807', '73827']"
"[18, 23]","[0, 2]","['10433', '32105', '78682', '20502', '66847']",66847,"['10433', '66847', '78682', '32105', '20502']"
"[15, 28]","[3, 4]","['23274', '38548', '67905', '10526', '20671']",20671,"['67905', '38548', '23274', '20671', '10526']"
"[0, 14]","[18, 23]","['42604', '75707', '37963', '17291', '72978']",72978,"['75707', '42604', '72978', '37963', '17291']"
"[17, 18]","[7, 22]","['21543', '51240', '21408', '66316', '40679']",40679,"['21543', '40679', '21408', '51240', '66316']"
"[15, 13]","[3, 12]","['34763', '42684', '24364', '53137', '1181']",1181,"['1181', '34763', '24364', '53137', '42684']"
"[0, 6]","[18, 23]","['43036', '43375', '49395', '59474', '5909']",5909,"['59474', '43375', '5909', '43036', '49395']"
"[7, 1]","[17, 18]","['53652', '12421', '16951', '3536', '51240']",51240,"['51240', '53652', '3536', '12421', '16951']"
"[15, 13]","[3, 21]","['34763', '42684', '24364', '53137', '14038']",14038,"['42684', '14038', '53137', '34763', '24364']"
"[0, 2]","[18, 25]","['66847', '67465', '44145', '67842', '25711']",25711,"['67465', '67842', '44145', '25711', '66847']"
"[0, 2]","[18, 23]","['63508', '32703', '48095', '62759', '14167']",14167,"['32703', '63508', '62759', '48095', '14167']"
"[7, 1]","[17, 5]","['8109', '17550', '53652', '12376', '33045']",33045,"['17550', '53652', '33045', '8109', '12376']"
"[15, 13]","[3, 28]","['34763', '68970', '42684', '20590', '55090']",55090,"['20590', '34763', '68970', '42684', '55090']"
"[0, 6]","[18, 23]","['59474', '75880', '41154', '49395', '10433']",10433,"['49395', '75880', '59474', '41154', '10433']"
"[15, 13]","[3, 7]","['24364', '20590', '68970', '53137', '30859']",30859,"['20590', '53137', '30859', '24364', '68970']"
"[3, 26]","[15, 28]","['1064', '18887', '40031', '32729', '10526']",10526,"['40031', '18887', '1064', '32729', '10526']"
"[3, 26]","[15, 28]","['32729', '72586', '11033', '19246', '3258']",3258,"['32729', '11033', '19246', '3258', '72586']"
"[3, 26]","[15, 17]","['18887', '50906', '40031', '11033', '47834']",47834,"['40031', '47834', '50906', '18887', '11033']"
"[18, 23]","[0, 6]","['20502', '14167', '64148', '10433', '49395']",49395,"['64148', '10433', '49395', '14167', '20502']"
"[0, 2]","[18, 25]","['70440', '63508', '9836', '43629', '4132']",4132,"['43629', '9836', '63508', '4132', '70440']"
"[17, 21]","[7, 22]","['62454', '69704', '78147', '40487', '79411']",79411,"['78147', '69704', '62454', '79411', '40487']"
"[3, 17]","[15, 13]","['53579', '12043', '38478', '64047', '34763']",34763,"['12043', '53579', '64047', '34763', '38478']"
"[0, 14]","[18, 23]","['17291', '1261', '75707', '37963', '6216']",6216,"['17291', '1261', '6216', '75707', '37963']"
"[3, 26]","[15, 28]","['40031', '1064', '18887', '34449', '23274']",23274,"['18887', '1064', '34449', '23274', '40031']"
"[3, 7]","[15, 21]","['73164', '30859', '19992', '4286', '20839']",20839,"['73164', '4286', '20839', '30859', '19992']"
"[7, 1]","[17, 5]","['12376', '8109', '53652', '3536', '50221']",50221,"['50221', '8109', '53652', '3536', '12376']"
"[18, 23]","[0, 24]","['37360', '10433', '26052', '6216', '31926']",31926,"['10433', '31926', '6216', '26052', '37360']"
"[15, 13]","[3, 26]","['42684', '24364', '68970', '25079', '72586']",72586,"['68970', '72586', '42684', '25079', '24364']"
"[0, 6]","[18, 23]","['59474', '41154', '75880', '43036', '72978']",72978,"['72978', '43036', '41154', '59474', '75880']"
"[3, 3]","[15, 21]","['30004', '994', '10131', '22002', '13497']",13497,"['13497', '30004', '22002', '994', '10131']"
"[0, 2]","[18, 23]","['28242', '44145', '32703', '80744', '42151']",42151,"['80744', '32703', '28242', '42151', '44145']"
"[18, 23]","[0, 6]","['61353', '78682', '25667', '26755', '75880']",75880,"['78682', '75880', '61353', '26755', '25667']"
"[0, 6]","[18, 23]","['25447', '43036', '41154', '49395', '10433']",10433,"['25447', '41154', '10433', '43036', '49395']"
"[3, 26]","[15, 17]","['68096', '18887', '50906', '11033', '47834']",47834,"['50906', '18887', '68096', '11033', '47834']"
"[15, 13]","[3, 4]","['34763', '24364', '20590', '25079', '11039']",11039,"['24364', '34763', '11039', '20590', '25079']"
"[0, 2]","[18, 23]","['60860', '51831', '63508', '59390', '12104']",12104,"['12104', '51831', '63508', '60860', '59390']"
"[7, 1]","[17, 5]","['3536', '10825', '17550', '16951', '72055']",72055,"['16951', '3536', '72055', '10825', '17550']"
"[3, 17]","[15, 13]","['64047', '54792', '33084', '12043', '42684']",42684,"['64047', '33084', '42684', '12043', '54792']"
"[7, 1]","[17, 21]","['10825', '12421', '16951', '8109', '78147']",78147,"['10825', '12421', '78147', '8109', '16951']"
"[7, 1]","[17, 21]","['53652', '12421', '10825', '3536', '78147']",78147,"['78147', '12421', '53652', '3536', '10825']"
"[17, 18]","[7, 20]","['51240', '70105', '66935', '31693', '55305']",55305,"['31693', '66935', '51240', '70105', '55305']"
"[15, 28]","[3, 26]","['3258', '23274', '10526', '67905', '34449']",34449,"['34449', '3258', '23274', '67905', '10526']"
"[17, 18]","[7, 3]","['46660', '66316', '21543', '6955', '75828']",75828,"['46660', '21543', '66316', '6955', '75828']"
"[15, 13]","[3, 12]","['20590', '34763', '25079', '24364', '37955']",37955,"['25079', '20590', '34763', '24364', '37955']"
"[18, 23]","[0, 6]","['61353', '65195', '48306', '20502', '43036']",43036,"['43036', '61353', '48306', '65195', '20502']"
"[3, 26]","[15, 28]","['1064', '34449', '19246', '11033', '10526']",10526,"['34449', '1064', '19246', '11033', '10526']"
"[17, 18]","[7, 22]","['46660', '6955', '31693', '66935', '31113']",31113,"['31113', '46660', '66935', '6955', '31693']"
"[3, 3]","[15, 13]","['72700', '994', '10131', '22487', '53137']",53137,"['53137', '22487', '994', '10131', '72700']"
"[0, 14]","[18, 23]","['42604', '39894', '75707', '37963', '48306']",48306,"['42604', '39894', '75707', '37963', '48306']"
"[18, 23]","[0, 0]","['26755', '59794', '64148', '72978', '8176']",8176,"['64148', '26755', '59794', '8176', '72978']"
"[0, 6]","[18, 23]","['49395', '75880', '43375', '25447', '10433']",10433,"['25447', '75880', '43375', '49395', '10433']"
"[7, 1]","[17, 5]","['53652', '12421', '3536', '17550', '7913']",7913,"['7913', '12421', '3536', '17550', '53652']"
"[0, 6]","[18, 23]","['75880', '25447', '49395', '43375', '14167']",14167,"['49395', '25447', '14167', '75880', '43375']"
"[15, 13]","[3, 12]","['20590', '24364', '25079', '68970', '27821']",27821,"['20590', '25079', '68970', '27821', '24364']"
"[17, 18]","[7, 1]","['70105', '46660', '51240', '21408', '17550']",17550,"['46660', '21408', '17550', '51240', '70105']"
"[3, 3]","[15, 13]","['22487', '22002', '72700', '994', '68970']",68970,"['72700', '994', '22487', '68970', '22002']"
"[0, 14]","[18, 25]","['42604', '1261', '80522', '39894', '4132']",4132,"['42604', '80522', '39894', '4132', '1261']"
"[18, 25]","[0, 7]","['3282', '4132', '73827', '62071', '15613']",15613,"['73827', '62071', '4132', '15613', '3282']"
