base_cluster,other_cluster,group,outlier_id,options
"[17, 18]","[19, 18]","['31693', '6955', '70105', '66935', '74633']",74633,"['31693', '74633', '66935', '6955', '70105']"
"[19, 5]","[17, 5]","['59952', '63902', '17017', '55314', '7913']",7913,"['7913', '17017', '63902', '55314', '59952']"
"[17, 18]","[19, 18]","['70105', '31693', '66935', '46660', '36535']",36535,"['66935', '70105', '46660', '31693', '36535']"
"[3, 26]","[9, 26]","['11033', '1064', '18887', '72586', '27788']",27788,"['11033', '27788', '1064', '72586', '18887']"
"[17, 18]","[19, 18]","['31693', '66935', '6955', '21543', '29042']",29042,"['31693', '66935', '6955', '21543', '29042']"
"[3, 3]","[9, 3]","['10017', '10131', '72700', '22487', '1268']",1268,"['10131', '1268', '72700', '22487', '10017']"
"[19, 18]","[17, 18]","['58616', '41277', '49556', '30721', '31693']",31693,"['41277', '58616', '30721', '49556', '31693']"
"[19, 18]","[17, 18]","['58616', '49556', '41277', '35149', '46660']",46660,"['58616', '35149', '41277', '46660', '49556']"
"[19, 18]","[17, 18]","['41277', '35149', '29042', '30721', '46660']",46660,"['29042', '41277', '35149', '46660', '30721']"
"[19, 18]","[17, 18]","['49556', '29042', '35149', '36535', '31693']",31693,"['31693', '35149', '29042', '36535', '49556']"
"[17, 18]","[19, 18]","['46660', '66935', '21543', '31693', '74633']",74633,"['66935', '74633', '46660', '31693', '21543']"
"[0, 14]","[19, 14]","['1261', '80522', '37963', '42604', '64729']",64729,"['42604', '37963', '80522', '1261', '64729']"
"[19, 18]","[17, 18]","['55086', '30721', '29042', '58616', '70105']",70105,"['29042', '58616', '70105', '30721', '55086']"
"[5, 4]","[3, 4]","['2004', '70560', '63485', '51114', '9383']",9383,"['51114', '63485', '2004', '70560', '9383']"
"[3, 26]","[9, 26]","['19246', '34449', '68096', '1064', '7474']",7474,"['7474', '34449', '19246', '1064', '68096']"
"[19, 18]","[17, 18]","['29042', '36535', '30721', '74633', '31693']",31693,"['30721', '29042', '74633', '31693', '36535']"
"[19, 18]","[17, 18]","['49556', '30721', '35149', '36535', '46660']",46660,"['30721', '36535', '35149', '46660', '49556']"
"[3, 3]","[9, 3]","['30004', '10131', '994', '22002', '74662']",74662,"['30004', '994', '22002', '10131', '74662']"
"[3, 3]","[9, 3]","['72700', '22487', '30004', '994', '64671']",64671,"['22487', '64671', '30004', '72700', '994']"
"[3, 3]","[9, 3]","['22487', '10017', '994', '22002', '1268']",1268,"['1268', '10017', '22002', '994', '22487']"
"[19, 18]","[17, 18]","['74633', '30721', '36535', '35149', '6955']",6955,"['6955', '36535', '30721', '74633', '35149']"
"[5, 4]","[9, 4]","['70560', '62609', '53032', '63485', '80219']",80219,"['53032', '70560', '63485', '80219', '62609']"
"[17, 18]","[19, 18]","['31693', '51240', '70105', '66935', '49556']",49556,"['70105', '49556', '66935', '31693', '51240']"
"[5, 4]","[3, 4]","['63485', '51114', '70560', '62609', '9383']",9383,"['51114', '63485', '62609', '70560', '9383']"
"[19, 18]","[17, 18]","['74633', '29042', '41277', '36535', '46660']",46660,"['29042', '46660', '36535', '74633', '41277']"
"[17, 21]","[3, 21]","['9795', '78147', '69704', '62454', '57272']",57272,"['62454', '78147', '9795', '57272', '69704']"
"[3, 3]","[7, 3]","['10017', '72700', '30004', '22002', '61767']",61767,"['10017', '61767', '72700', '30004', '22002']"
"[3, 26]","[9, 26]","['50906', '9147', '40031', '11033', '23716']",23716,"['23716', '50906', '9147', '11033', '40031']"
"[3, 26]","[9, 26]","['40031', '72586', '9147', '32729', '23716']",23716,"['23716', '32729', '72586', '40031', '9147']"
"[19, 18]","[17, 18]","['41277', '30721', '58616', '35149', '51240']",51240,"['51240', '35149', '41277', '58616', '30721']"
"[19, 18]","[17, 18]","['74633', '55086', '30721', '41277', '6955']",6955,"['55086', '74633', '30721', '6955', '41277']"
"[19, 18]","[17, 18]","['49556', '41277', '74633', '30721', '6955']",6955,"['6955', '74633', '49556', '30721', '41277']"
"[19, 5]","[3, 5]","['72346', '59952', '55314', '17017', '63514']",63514,"['59952', '72346', '63514', '55314', '17017']"
"[19, 18]","[17, 18]","['55086', '35149', '58616', '74633', '6955']",6955,"['55086', '58616', '6955', '74633', '35149']"
"[19, 18]","[17, 18]","['36535', '74633', '29042', '35149', '70105']",70105,"['36535', '29042', '70105', '74633', '35149']"
"[3, 26]","[9, 26]","['40031', '32729', '9147', '18887', '6759']",6759,"['40031', '18887', '6759', '9147', '32729']"
"[3, 26]","[9, 26]","['40031', '72586', '32729', '68096', '27788']",27788,"['32729', '72586', '68096', '40031', '27788']"
"[19, 18]","[17, 18]","['29042', '36535', '74633', '41277', '6955']",6955,"['36535', '29042', '74633', '6955', '41277']"
"[17, 18]","[19, 18]","['21543', '66316', '6955', '51240', '41277']",41277,"['51240', '21543', '6955', '66316', '41277']"
"[3, 26]","[9, 26]","['34449', '68096', '49864', '72586', '6759']",6759,"['34449', '68096', '49864', '72586', '6759']"
"[17, 18]","[19, 18]","['31693', '46660', '6955', '21408', '41277']",41277,"['41277', '6955', '21408', '31693', '46660']"
"[3, 26]","[9, 26]","['1064', '32729', '18887', '72586', '7474']",7474,"['18887', '7474', '72586', '1064', '32729']"
"[3, 26]","[9, 26]","['72586', '50906', '1064', '19246', '7474']",7474,"['19246', '50906', '7474', '1064', '72586']"
"[3, 26]","[9, 26]","['19246', '40031', '68096', '9147', '23716']",23716,"['68096', '23716', '40031', '19246', '9147']"
"[3, 26]","[9, 26]","['19246', '40031', '18887', '68096', '50181']",50181,"['50181', '40031', '68096', '18887', '19246']"
"[5, 4]","[9, 4]","['27706', '2004', '63485', '35725', '64614']",64614,"['63485', '64614', '27706', '35725', '2004']"
"[15, 13]","[19, 13]","['68970', '42684', '20590', '24364', '37914']",37914,"['20590', '37914', '42684', '68970', '24364']"
"[3, 26]","[9, 26]","['49864', '68096', '40031', '18887', '7474']",7474,"['68096', '7474', '40031', '49864', '18887']"
"[19, 18]","[17, 18]","['74633', '58616', '49556', '30721', '31693']",31693,"['74633', '58616', '49556', '30721', '31693']"
"[15, 13]","[19, 13]","['24364', '34763', '42684', '68970', '43396']",43396,"['43396', '68970', '34763', '24364', '42684']"
"[19, 18]","[17, 18]","['30721', '55086', '74633', '36535', '66935']",66935,"['66935', '74633', '55086', '36535', '30721']"
"[3, 3]","[7, 3]","['22487', '10131', '72700', '30004', '52457']",52457,"['30004', '52457', '22487', '72700', '10131']"
"[19, 5]","[3, 5]","['17017', '76431', '59952', '72346', '74226']",74226,"['59952', '74226', '72346', '76431', '17017']"
"[19, 18]","[17, 18]","['55086', '35149', '36535', '74633', '6955']",6955,"['55086', '74633', '35149', '36535', '6955']"
"[19, 18]","[17, 18]","['58616', '29042', '41277', '35149', '6955']",6955,"['41277', '58616', '6955', '29042', '35149']"
"[19, 18]","[17, 18]","['74633', '58616', '30721', '29042', '70105']",70105,"['30721', '29042', '70105', '74633', '58616']"
"[5, 4]","[3, 4]","['70560', '62609', '35725', '63485', '35787']",35787,"['35725', '63485', '35787', '62609', '70560']"
"[3, 26]","[9, 26]","['72586', '18887', '11033', '19246', '23716']",23716,"['18887', '72586', '19246', '23716', '11033']"
"[19, 18]","[17, 18]","['41277', '55086', '36535', '58616', '31693']",31693,"['36535', '31693', '41277', '55086', '58616']"
"[3, 26]","[9, 26]","['32729', '9147', '68096', '34449', '27788']",27788,"['9147', '27788', '68096', '34449', '32729']"
"[5, 4]","[9, 4]","['2004', '70560', '53032', '62609', '80219']",80219,"['70560', '2004', '53032', '62609', '80219']"
"[19, 5]","[3, 5]","['63902', '59952', '17017', '32569', '63514']",63514,"['59952', '17017', '32569', '63514', '63902']"
"[5, 4]","[3, 4]","['2004', '63485', '51114', '53032', '35787']",35787,"['51114', '53032', '2004', '35787', '63485']"
"[17, 18]","[19, 18]","['31693', '46660', '21408', '66935', '29042']",29042,"['66935', '46660', '31693', '29042', '21408']"
"[3, 26]","[9, 26]","['18887', '40031', '32729', '50906', '23716']",23716,"['32729', '50906', '40031', '23716', '18887']"
"[3, 26]","[9, 26]","['50906', '11033', '19246', '32729', '23716']",23716,"['32729', '23716', '11033', '50906', '19246']"
"[3, 26]","[9, 26]","['72586', '9147', '40031', '19246', '6759']",6759,"['72586', '9147', '19246', '6759', '40031']"
"[19, 18]","[17, 18]","['29042', '55086', '41277', '74633', '21543']",21543,"['29042', '21543', '41277', '74633', '55086']"
"[17, 18]","[19, 18]","['21408', '70105', '46660', '31693', '58616']",58616,"['31693', '46660', '21408', '58616', '70105']"
"[3, 3]","[9, 3]","['994', '10131', '22002', '72700', '74662']",74662,"['72700', '994', '10131', '74662', '22002']"
"[3, 26]","[9, 26]","['1064', '19246', '34449', '50906', '23716']",23716,"['1064', '19246', '34449', '23716', '50906']"
"[19, 13]","[15, 13]","['37914', '26354', '42612', '43324', '53137']",53137,"['26354', '53137', '43324', '37914', '42612']"
"[3, 26]","[9, 26]","['72586', '34449', '49864', '32729', '6759']",6759,"['34449', '72586', '6759', '49864', '32729']"
"[3, 26]","[9, 26]","['50906', '72586', '34449', '9147', '23716']",23716,"['72586', '50906', '23716', '9147', '34449']"
"[17, 18]","[19, 18]","['21408', '70105', '6955', '46660', '30721']",30721,"['46660', '21408', '6955', '30721', '70105']"
"[3, 26]","[9, 26]","['9147', '49864', '40031', '72586', '23716']",23716,"['40031', '49864', '72586', '23716', '9147']"
"[3, 3]","[9, 3]","['994', '72700', '10131', '30004', '9662']",9662,"['10131', '9662', '994', '30004', '72700']"
"[19, 18]","[17, 18]","['29042', '30721', '74633', '58616', '21543']",21543,"['74633', '29042', '58616', '21543', '30721']"
"[5, 4]","[9, 4]","['53032', '62609', '51114', '2004', '64614']",64614,"['62609', '51114', '53032', '2004', '64614']"
"[19, 18]","[17, 18]","['36535', '41277', '58616', '74633', '31693']",31693,"['36535', '31693', '74633', '58616', '41277']"
"[5, 4]","[9, 4]","['51114', '53032', '2004', '27706', '80219']",80219,"['27706', '53032', '2004', '51114', '80219']"
"[19, 18]","[17, 18]","['58616', '36535', '49556', '55086', '31693']",31693,"['49556', '55086', '58616', '31693', '36535']"
"[3, 3]","[7, 3]","['22487', '30004', '72700', '994', '64781']",64781,"['72700', '22487', '64781', '30004', '994']"
"[19, 18]","[17, 18]","['29042', '58616', '36535', '41277', '70105']",70105,"['70105', '41277', '36535', '58616', '29042']"
"[17, 18]","[19, 18]","['21543', '70105', '6955', '66935', '29042']",29042,"['66935', '21543', '6955', '29042', '70105']"
"[17, 18]","[19, 18]","['70105', '21543', '51240', '21408', '55086']",55086,"['55086', '51240', '21543', '21408', '70105']"
"[3, 26]","[9, 26]","['50906', '68096', '1064', '19246', '23716']",23716,"['1064', '23716', '19246', '50906', '68096']"
"[5, 4]","[3, 4]","['35725', '27706', '51114', '62609', '35787']",35787,"['35725', '35787', '62609', '51114', '27706']"
"[3, 26]","[9, 26]","['11033', '72586', '18887', '68096', '50181']",50181,"['50181', '68096', '72586', '11033', '18887']"
"[3, 3]","[9, 3]","['22487', '72700', '10131', '994', '74662']",74662,"['22487', '994', '74662', '10131', '72700']"
"[3, 26]","[9, 26]","['40031', '11033', '9147', '34449', '27788']",27788,"['9147', '40031', '27788', '34449', '11033']"
"[17, 18]","[19, 18]","['6955', '31693', '46660', '70105', '55086']",55086,"['46660', '55086', '6955', '70105', '31693']"
"[17, 18]","[19, 18]","['31693', '51240', '21543', '21408', '29042']",29042,"['21543', '21408', '29042', '51240', '31693']"
"[19, 18]","[17, 18]","['41277', '58616', '30721', '55086', '21408']",21408,"['21408', '41277', '30721', '55086', '58616']"
"[19, 5]","[17, 5]","['59952', '55314', '17017', '76431', '50221']",50221,"['59952', '17017', '55314', '76431', '50221']"
"[19, 18]","[17, 18]","['49556', '30721', '41277', '74633', '70105']",70105,"['74633', '30721', '70105', '49556', '41277']"
"[17, 18]","[19, 18]","['66316', '66935', '46660', '70105', '36535']",36535,"['46660', '36535', '70105', '66316', '66935']"
"[5, 4]","[3, 4]","['2004', '27706', '70560', '63485', '9383']",9383,"['70560', '9383', '63485', '2004', '27706']"
"[3, 3]","[7, 3]","['22002', '10017', '30004', '22487', '75828']",75828,"['10017', '22487', '75828', '22002', '30004']"
"[19, 18]","[17, 18]","['58616', '49556', '74633', '36535', '21408']",21408,"['74633', '21408', '58616', '36535', '49556']"
"[3, 3]","[9, 3]","['10131', '72700', '10017', '30004', '14914']",14914,"['10017', '10131', '30004', '72700', '14914']"
"[3, 26]","[9, 26]","['49864', '32729', '11033', '1064', '23716']",23716,"['32729', '49864', '1064', '11033', '23716']"
"[3, 3]","[9, 3]","['10017', '994', '10131', '22002', '9662']",9662,"['22002', '9662', '10131', '994', '10017']"
"[19, 18]","[17, 18]","['74633', '36535', '41277', '55086', '70105']",70105,"['70105', '74633', '36535', '55086', '41277']"
"[3, 26]","[9, 26]","['49864', '32729', '18887', '50906', '7474']",7474,"['49864', '7474', '18887', '32729', '50906']"
"[3, 26]","[9, 26]","['18887', '50906', '9147', '19246', '7474']",7474,"['9147', '19246', '7474', '18887', '50906']"
"[17, 18]","[19, 18]","['21408', '6955', '70105', '46660', '29042']",29042,"['29042', '21408', '6955', '46660', '70105']"
"[3, 3]","[7, 3]","['22002', '10131', '72700', '30004', '52457']",52457,"['30004', '10131', '52457', '22002', '72700']"
"[17, 18]","[19, 18]","['66316', '21408', '70105', '46660', '58616']",58616,"['21408', '66316', '46660', '58616', '70105']"
"[3, 26]","[9, 26]","['50906', '11033', '19246', '49864', '50181']",50181,"['50181', '50906', '49864', '11033', '19246']"
"[19, 18]","[17, 18]","['36535', '30721', '55086', '41277', '70105']",70105,"['41277', '36535', '70105', '55086', '30721']"
"[3, 3]","[7, 3]","['72700', '994', '22487', '10131', '52457']",52457,"['52457', '10131', '22487', '994', '72700']"
"[17, 18]","[19, 18]","['66316', '51240', '21408', '66935', '36535']",36535,"['21408', '66935', '66316', '51240', '36535']"
"[19, 18]","[17, 18]","['36535', '58616', '49556', '41277', '31693']",31693,"['58616', '31693', '41277', '49556', '36535']"
"[19, 18]","[17, 18]","['35149', '29042', '55086', '58616', '51240']",51240,"['51240', '35149', '55086', '29042', '58616']"
"[3, 26]","[9, 26]","['1064', '18887', '40031', '11033', '50181']",50181,"['18887', '11033', '40031', '1064', '50181']"
"[3, 3]","[7, 3]","['10131', '994', '22487', '30004', '61767']",61767,"['10131', '30004', '994', '22487', '61767']"
"[3, 26]","[9, 26]","['19246', '32729', '9147', '72586', '7474']",7474,"['32729', '9147', '7474', '19246', '72586']"
"[19, 18]","[17, 18]","['55086', '35149', '74633', '49556', '66316']",66316,"['55086', '49556', '66316', '35149', '74633']"
"[5, 4]","[9, 4]","['62609', '27706', '35725', '63485', '50510']",50510,"['62609', '35725', '27706', '50510', '63485']"
"[3, 26]","[9, 26]","['32729', '40031', '72586', '49864', '6759']",6759,"['32729', '49864', '72586', '40031', '6759']"
"[19, 18]","[17, 18]","['58616', '36535', '55086', '35149', '51240']",51240,"['58616', '36535', '55086', '51240', '35149']"
"[3, 3]","[9, 3]","['30004', '10131', '22002', '22487', '74662']",74662,"['10131', '74662', '30004', '22487', '22002']"
"[17, 21]","[3, 21]","['40487', '62549', '62454', '69704', '53064']",53064,"['62549', '40487', '53064', '69704', '62454']"
"[15, 13]","[19, 13]","['20590', '34763', '24364', '42684', '26354']",26354,"['26354', '20590', '42684', '34763', '24364']"
"[5, 4]","[9, 4]","['27706', '2004', '51114', '70560', '79413']",79413,"['27706', '70560', '51114', '2004', '79413']"
"[19, 18]","[17, 18]","['74633', '58616', '36535', '55086', '31693']",31693,"['36535', '58616', '31693', '74633', '55086']"
"[17, 18]","[19, 18]","['21543', '70105', '66316', '66935', '74633']",74633,"['66316', '66935', '70105', '74633', '21543']"
"[3, 26]","[9, 26]","['40031', '32729', '11033', '50906', '7474']",7474,"['50906', '7474', '40031', '32729', '11033']"
"[17, 18]","[19, 18]","['21408', '46660', '66935', '70105', '55086']",55086,"['66935', '21408', '46660', '70105', '55086']"
"[19, 18]","[17, 18]","['35149', '41277', '58616', '36535', '46660']",46660,"['36535', '41277', '58616', '46660', '35149']"
"[19, 18]","[17, 18]","['30721', '29042', '49556', '58616', '51240']",51240,"['30721', '49556', '29042', '58616', '51240']"
"[19, 5]","[3, 5]","['72346', '63902', '17017', '32569', '64']",64,"['32569', '17017', '63902', '64', '72346']"
"[3, 26]","[9, 26]","['34449', '32729', '72586', '50906', '27788']",27788,"['72586', '32729', '34449', '50906', '27788']"
"[19, 18]","[17, 18]","['35149', '58616', '49556', '36535', '31693']",31693,"['58616', '35149', '36535', '49556', '31693']"
"[3, 26]","[9, 26]","['49864', '50906', '40031', '9147', '27788']",27788,"['9147', '40031', '49864', '50906', '27788']"
"[19, 18]","[17, 18]","['29042', '30721', '36535', '49556', '66935']",66935,"['29042', '36535', '30721', '49556', '66935']"
"[3, 26]","[9, 26]","['50906', '72586', '68096', '11033', '23716']",23716,"['23716', '50906', '68096', '11033', '72586']"
"[5, 4]","[3, 4]","['2004', '35725', '51114', '62609', '35787']",35787,"['62609', '35787', '2004', '51114', '35725']"
"[19, 18]","[17, 18]","['29042', '35149', '58616', '41277', '31693']",31693,"['35149', '31693', '41277', '29042', '58616']"
"[5, 4]","[9, 4]","['2004', '51114', '70560', '35725', '79413']",79413,"['35725', '51114', '2004', '70560', '79413']"
"[3, 3]","[7, 3]","['994', '72700', '30004', '22002', '64781']",64781,"['64781', '994', '30004', '22002', '72700']"
"[3, 26]","[9, 26]","['18887', '68096', '34449', '72586', '27788']",27788,"['68096', '27788', '18887', '72586', '34449']"
"[19, 18]","[17, 18]","['29042', '41277', '35149', '49556', '51240']",51240,"['35149', '51240', '29042', '49556', '41277']"
"[5, 4]","[3, 4]","['63485', '51114', '27706', '2004', '11039']",11039,"['63485', '2004', '11039', '51114', '27706']"
"[3, 26]","[9, 26]","['49864', '18887', '50906', '32729', '27788']",27788,"['32729', '27788', '50906', '49864', '18887']"
"[17, 18]","[19, 18]","['21543', '6955', '66316', '70105', '55086']",55086,"['70105', '66316', '55086', '21543', '6955']"
"[3, 26]","[9, 26]","['34449', '72586', '32729', '49864', '50181']",50181,"['34449', '50181', '49864', '72586', '32729']"
"[19, 5]","[3, 5]","['17017', '55314', '72346', '63902', '12162']",12162,"['55314', '72346', '63902', '17017', '12162']"
"[19, 28]","[3, 28]","['43363', '23197', '42272', '52721', '12683']",12683,"['23197', '42272', '12683', '43363', '52721']"
"[19, 18]","[17, 18]","['74633', '41277', '35149', '55086', '46660']",46660,"['35149', '74633', '55086', '46660', '41277']"
"[5, 4]","[9, 4]","['63485', '27706', '2004', '70560', '64614']",64614,"['64614', '2004', '27706', '63485', '70560']"
"[17, 18]","[19, 18]","['21408', '51240', '66316', '21543', '58616']",58616,"['21543', '51240', '21408', '66316', '58616']"
"[17, 18]","[19, 18]","['46660', '6955', '66935', '51240', '36535']",36535,"['51240', '46660', '6955', '36535', '66935']"
"[17, 18]","[19, 18]","['66316', '66935', '6955', '70105', '35149']",35149,"['6955', '35149', '66316', '70105', '66935']"
"[19, 5]","[17, 5]","['32569', '63902', '76431', '59952', '33045']",33045,"['33045', '63902', '32569', '59952', '76431']"
"[17, 18]","[19, 18]","['6955', '21543', '51240', '66935', '35149']",35149,"['66935', '35149', '6955', '51240', '21543']"
"[19, 18]","[17, 18]","['30721', '55086', '36535', '41277', '21543']",21543,"['55086', '21543', '36535', '30721', '41277']"
"[19, 18]","[17, 18]","['55086', '29042', '41277', '58616', '66935']",66935,"['58616', '41277', '66935', '29042', '55086']"
"[5, 4]","[3, 4]","['62609', '70560', '53032', '63485', '20671']",20671,"['63485', '53032', '62609', '70560', '20671']"
"[3, 26]","[9, 26]","['11033', '49864', '1064', '19246', '7474']",7474,"['11033', '7474', '49864', '1064', '19246']"
"[19, 18]","[17, 18]","['29042', '55086', '49556', '35149', '31693']",31693,"['31693', '35149', '49556', '29042', '55086']"
"[5, 4]","[9, 4]","['35725', '51114', '2004', '53032', '80219']",80219,"['51114', '53032', '80219', '2004', '35725']"
"[3, 26]","[9, 26]","['11033', '1064', '50906', '9147', '7474']",7474,"['11033', '9147', '50906', '1064', '7474']"
"[0, 14]","[19, 14]","['42604', '75707', '1261', '80522', '64729']",64729,"['42604', '75707', '64729', '1261', '80522']"
"[5, 4]","[9, 4]","['2004', '62609', '35725', '27706', '50510']",50510,"['50510', '27706', '62609', '2004', '35725']"
"[17, 18]","[19, 18]","['6955', '46660', '51240', '31693', '36535']",36535,"['51240', '31693', '46660', '6955', '36535']"
"[15, 13]","[19, 13]","['34763', '68970', '53137', '42684', '35479']",35479,"['34763', '35479', '42684', '53137', '68970']"
"[19, 18]","[17, 18]","['36535', '58616', '49556', '55086', '66316']",66316,"['66316', '58616', '49556', '36535', '55086']"
"[3, 26]","[9, 26]","['11033', '19246', '72586', '18887', '50181']",50181,"['11033', '50181', '19246', '72586', '18887']"
"[3, 26]","[9, 26]","['72586', '49864', '1064', '32729', '50181']",50181,"['32729', '72586', '49864', '50181', '1064']"
"[3, 26]","[9, 26]","['19246', '9147', '68096', '49864', '7474']",7474,"['19246', '68096', '9147', '49864', '7474']"
"[17, 18]","[19, 18]","['6955', '70105', '66316', '21543', '74633']",74633,"['74633', '21543', '6955', '70105', '66316']"
"[3, 3]","[7, 3]","['22002', '10017', '72700', '10131', '64781']",64781,"['64781', '10131', '72700', '10017', '22002']"
"[19, 18]","[17, 18]","['29042', '49556', '55086', '41277', '21543']",21543,"['21543', '49556', '41277', '55086', '29042']"
"[19, 28]","[3, 28]","['42272', '23197', '52721', '40111', '12683']",12683,"['52721', '12683', '23197', '40111', '42272']"
"[3, 26]","[9, 26]","['19246', '18887', '9147', '68096', '6759']",6759,"['68096', '9147', '19246', '18887', '6759']"
"[17, 18]","[19, 18]","['51240', '66316', '6955', '21543', '55086']",55086,"['55086', '6955', '66316', '21543', '51240']"
"[19, 18]","[17, 18]","['41277', '55086', '58616', '49556', '66935']",66935,"['66935', '41277', '58616', '55086', '49556']"
"[19, 5]","[17, 5]","['17017', '55314', '72346', '59952', '50221']",50221,"['55314', '59952', '72346', '50221', '17017']"
"[3, 26]","[9, 26]","['50906', '32729', '72586', '68096', '50181']",50181,"['72586', '50181', '32729', '50906', '68096']"
"[3, 26]","[9, 26]","['18887', '72586', '11033', '50906', '23716']",23716,"['18887', '72586', '23716', '50906', '11033']"
"[3, 26]","[9, 26]","['50906', '11033', '68096', '18887', '7474']",7474,"['68096', '7474', '50906', '11033', '18887']"
"[3, 26]","[9, 26]","['32729', '19246', '18887', '49864', '6759']",6759,"['32729', '19246', '49864', '18887', '6759']"
"[19, 5]","[17, 5]","['72346', '17017', '76431', '59952', '72055']",72055,"['17017', '59952', '72055', '76431', '72346']"
"[17, 18]","[19, 18]","['31693', '51240', '66316', '70105', '30721']",30721,"['30721', '51240', '70105', '66316', '31693']"
"[19, 18]","[17, 18]","['36535', '30721', '49556', '55086', '21543']",21543,"['36535', '49556', '30721', '21543', '55086']"
"[5, 4]","[9, 4]","['70560', '53032', '51114', '62609', '80219']",80219,"['53032', '80219', '70560', '51114', '62609']"
"[3, 26]","[9, 26]","['72586', '34449', '50906', '1064', '23716']",23716,"['34449', '72586', '1064', '50906', '23716']"
"[17, 18]","[19, 18]","['21408', '31693', '70105', '21543', '58616']",58616,"['21408', '58616', '70105', '21543', '31693']"
"[17, 18]","[19, 18]","['31693', '70105', '46660', '21408', '74633']",74633,"['74633', '46660', '70105', '31693', '21408']"
"[19, 18]","[17, 18]","['30721', '55086', '49556', '41277', '51240']",51240,"['49556', '51240', '55086', '30721', '41277']"
"[17, 18]","[19, 18]","['66935', '21543', '70105', '66316', '36535']",36535,"['21543', '66316', '70105', '36535', '66935']"
"[3, 26]","[9, 26]","['68096', '1064', '9147', '18887', '50181']",50181,"['50181', '9147', '18887', '1064', '68096']"
"[19, 18]","[17, 18]","['30721', '74633', '55086', '36535', '6955']",6955,"['30721', '55086', '74633', '36535', '6955']"
"[17, 21]","[15, 21]","['62549', '9795', '78147', '69704', '13497']",13497,"['13497', '69704', '9795', '62549', '78147']"
"[19, 18]","[17, 18]","['49556', '41277', '74633', '58616', '46660']",46660,"['74633', '49556', '58616', '41277', '46660']"
"[3, 26]","[9, 26]","['32729', '50906', '1064', '19246', '23716']",23716,"['1064', '23716', '19246', '32729', '50906']"
"[17, 18]","[19, 18]","['21543', '46660', '51240', '6955', '74633']",74633,"['46660', '74633', '21543', '51240', '6955']"
"[15, 13]","[19, 13]","['24364', '42684', '34763', '53137', '35479']",35479,"['42684', '34763', '53137', '35479', '24364']"
"[19, 5]","[17, 5]","['72346', '63902', '55314', '32569', '72055']",72055,"['72055', '72346', '55314', '63902', '32569']"
"[3, 26]","[9, 26]","['40031', '34449', '50906', '49864', '50181']",50181,"['34449', '50181', '49864', '40031', '50906']"
"[17, 18]","[19, 18]","['6955', '70105', '51240', '21543', '35149']",35149,"['70105', '51240', '6955', '21543', '35149']"
"[17, 18]","[19, 18]","['21543', '21408', '66316', '6955', '35149']",35149,"['35149', '66316', '21543', '6955', '21408']"
"[3, 26]","[9, 26]","['1064', '9147', '68096', '50906', '27788']",27788,"['9147', '27788', '1064', '50906', '68096']"
"[3, 26]","[9, 26]","['32729', '1064', '49864', '40031', '23716']",23716,"['32729', '1064', '40031', '49864', '23716']"
"[5, 4]","[3, 4]","['62609', '70560', '35725', '27706', '20671']",20671,"['20671', '70560', '35725', '27706', '62609']"
"[3, 26]","[9, 26]","['40031', '1064', '32729', '72586', '50181']",50181,"['50181', '72586', '32729', '40031', '1064']"
"[19, 18]","[17, 18]","['29042', '30721', '74633', '55086', '6955']",6955,"['6955', '55086', '30721', '74633', '29042']"
"[17, 18]","[19, 18]","['31693', '21408', '21543', '6955', '29042']",29042,"['31693', '21543', '29042', '21408', '6955']"
"[3, 26]","[9, 26]","['19246', '72586', '49864', '50906', '23716']",23716,"['49864', '19246', '72586', '50906', '23716']"
"[17, 18]","[19, 18]","['66316', '21543', '46660', '31693', '35149']",35149,"['46660', '35149', '66316', '21543', '31693']"
"[17, 18]","[19, 18]","['21543', '31693', '51240', '21408', '36535']",36535,"['31693', '36535', '21543', '21408', '51240']"
"[17, 18]","[19, 18]","['46660', '31693', '21408', '51240', '41277']",41277,"['51240', '46660', '21408', '31693', '41277']"
"[5, 4]","[3, 4]","['27706', '51114', '53032', '63485', '9383']",9383,"['51114', '53032', '9383', '27706', '63485']"
"[3, 26]","[9, 26]","['49864', '40031', '72586', '9147', '7474']",7474,"['72586', '49864', '40031', '9147', '7474']"
"[15, 13]","[19, 13]","['20590', '42684', '68970', '53137', '43324']",43324,"['42684', '53137', '20590', '68970', '43324']"
"[17, 18]","[19, 18]","['31693', '66935', '6955', '21543', '55086']",55086,"['31693', '66935', '21543', '6955', '55086']"
"[19, 18]","[17, 18]","['29042', '55086', '35149', '58616', '31693']",31693,"['29042', '31693', '58616', '55086', '35149']"
"[3, 26]","[9, 26]","['11033', '34449', '32729', '50906', '23716']",23716,"['23716', '11033', '50906', '32729', '34449']"
"[17, 18]","[19, 18]","['6955', '31693', '70105', '46660', '30721']",30721,"['70105', '46660', '31693', '6955', '30721']"
"[3, 26]","[9, 26]","['1064', '9147', '11033', '49864', '27788']",27788,"['1064', '27788', '11033', '9147', '49864']"
"[19, 18]","[17, 18]","['35149', '58616', '30721', '36535', '46660']",46660,"['58616', '30721', '35149', '46660', '36535']"
"[3, 26]","[9, 26]","['50906', '40031', '32729', '34449', '27788']",27788,"['27788', '40031', '50906', '34449', '32729']"
"[3, 26]","[9, 26]","['18887', '32729', '34449', '19246', '7474']",7474,"['32729', '19246', '18887', '34449', '7474']"
